state,T_K,x,omega_rad_s,omega_1e12_rad_s_paper_frequency_axis,frequency_THz_cycles_s,dkappa_dx_W_mK,spectral_kappa_pW_s_mK,total_rate_s-1,phonon_phonon_rate_s-1,boundary_rate_s-1,point_defect_rate_s-1,precipitate_small_rate_s-1,precipitate_big_rate_s-1,dislocation_core_rate_s-1,dislocation_strain_rate_s-1
48h,303.94,0.0654405474765,2.60400554683e+12,2.60400554683,0.414440354617,1.17524611803,0.0295347870811,90693311334.4,17562051511,146280991.736,80593215.7325,1045.22301425,255094286.806,212725195.135,72436565088.7
48h,303.94,0.0659998683951,2.6262620045e+12,2.6262620045,0.41798257987,1.18329451043,0.0297370490178,91622231519.8,17863540451.4,146280991.736,83384065.7192,1081.38268577,255117460.173,218226439.728,73055681029.7
48h,303.94,0.0665591893137,2.64851846216e+12,2.64851846216,0.421524805123,1.19131414485,0.0299385882455,92553882511.1,18167595255.2,146280991.736,86246778.7314,1118.47100598,255139676.043,223821720.421,73674796970.6
48h,303.94,0.0671185102323,2.67077491983e+12,2.67077491983,0.425067030376,1.19930514559,0.030139407888,93488266375.4,18474215922.2,146280991.736,89182577.9327,1156.50363391,255160981.409,229511834.128,74293912911.5
48h,303.94,0.0676778311509,2.69303137749e+12,2.69303137749,0.428609255629,1.20726763615,0.0303395110492,94425385187.4,18783402452.6,146280991.736,92192696.8092,1195.49635323,255181420.601,235297577.766,74913028852.4
48h,303.94,0.0682371520695,2.71528783516e+12,2.71528783516,0.432151480883,1.21520173928,0.0305389008136,95365241029.7,19095154846.2,146280991.736,95278379.1687,1235.4650719,255201035.456,241179748.251,75532144793.4
48h,303.94,0.0687964729881,2.73754429282e+12,2.73754429282,0.435693706136,1.22310757691,0.0307375802455,96307835992.8,19409473103.3,146280991.736,98440879.1413,1276.42582186,255219865.48,247159142.499,76151260734.3
48h,303.94,0.0693557939067,2.75980075049e+12,2.75980075049,0.439235931389,1.23098527021,0.03093555239,97253172175.5,19726357223.6,146280991.736,101681461.179,1318.39475867,255237947.993,253236557.426,76770376675.2
48h,303.94,0.0699151148253,2.78205720815e+12,2.78205720815,0.442778156642,1.23883493957,0.0311328202726,98201251684.8,20045807207.2,146280991.736,105001400.056,1361.38816124,255255318.262,259412789.948,77389492616.2
48h,303.94,0.0704744357439,2.80431366582e+12,2.80431366582,0.446320381895,1.24665670462,0.0313293868997,99152076635.9,20367823054.2,146280991.736,108401980.868,1405.42243138,255272009.636,265688636.982,78008608557.1
48h,303.94,0.0710337566625,2.82657012348e+12,2.82657012348,0.449862607148,1.25445068422,0.0315252552582,100105649153,20692404764.5,146280991.736,111884499.034,1450.51409353,255288053.657,272064895.443,78627724498
48h,303.94,0.0715930775811,2.84882658115e+12,2.84882658115,0.453404832401,1.26221699647,0.0317204283161,101061971368,21019552338.1,146280991.736,115450260.294,1496.67979435,255303480.176,278542362.248,79246840438.9
48h,303.94,0.0721523984997,2.87108303881e+12,2.87108303881,0.456947057655,1.26995575871,0.0319149090224,102021045423,21349265775.1,146280991.736,119100580.711,1543.93630236,255318317.453,285121834.313,79865956379.9
48h,303.94,0.0727117194183,2.89333949648e+12,2.89333949648,0.460489282908,1.27766708754,0.0321087003072,102982873468,21681545075.4,146280991.736,122836786.667,1592.30050753,255332592.251,291804108.553,80485072320.8
48h,303.94,0.0732710403369,2.91559595414e+12,2.91559595414,0.464031508161,1.28535109882,0.0323018050821,103947457661,22016390238.9,146280991.736,126660214.872,1641.78942095,255346329.933,298589981.884,81104188261.7
48h,303.94,0.0738303612555,2.93785241181e+12,2.93785241181,0.467573733414,1.29300790766,0.0324942262398,104914800171,22353801265.9,146280991.736,130572212.351,1692.42017436,255359554.535,305480251.224,81723304202.7
48h,303.94,0.0743896821741,2.96010886947e+12,2.96010886947,0.471115958667,1.30063762842,0.0326859666548,105884903174,22693778156.1,146280991.736,134574136.457,1744.21001977,255372288.851,312475713.488,82342420143.6
48h,303.94,0.0749490030927,2.98236532714e+12,2.98236532714,0.47465818392,1.30824037478,0.0328770291831,106857768858,23036320909.6,146280991.736,138667354.862,1797.17632905,255384554.507,319577165.592,82961536084.5
48h,303.94,0.0755083240113,3.00462178481e+12,3.00462178481,0.478200409173,1.31581625964,0.0330674166627,107833399417,23381429526.5,146280991.736,142853245.561,1851.33659349,255396372.023,326785404.452,83580652025.5
48h,303.94,0.0760676449299,3.02687824247e+12,3.02687824247,0.481742634427,1.32336539521,0.0332571319134,108811797056,23729104006.7,146280991.736,147133196.87,1906.70842336,255407760.88,334101226.984,84199767966.4
48h,303.94,0.0766269658485,3.04913470014e+12,3.04913470014,0.48528485968,1.33088789299,0.0334461777369,109792963990,24079344350.3,146280991.736,151508607.427,1963.30954748,255418739.581,341525430.104,84818883907.3
48h,303.94,0.0771862867671,3.0713911578e+12,3.0713911578,0.488827084933,1.33838386376,0.0336345569175,110776902441,24432150557.1,146280991.736,155980886.195,2021.15781272,255429325.705,349058810.729,85437999848.2
48h,303.94,0.0777456076857,3.09364761547e+12,3.09364761547,0.492369310186,1.34585341761,0.0338222722215,111763614643,24787522627.3,146280991.736,160551452.456,2080.27118358,255439535.959,356702165.775,86057115789.2
48h,303.94,0.0783049286043,3.11590407313e+12,3.11590407313,0.495911535439,1.3532966639,0.0340093263976,112753102837,25145460560.8,146280991.736,165221735.815,2140.66774169,255449386.228,364456292.157,86676231730.1
48h,303.94,0.0788642495229,3.1381605308e+12,3.1381605308,0.499453760692,1.36071371132,0.0341957221774,113745369277,25505964357.6,146280991.736,169993176.199,2202.36568532,255458891.62,372321986.791,87295347671
48h,303.94,0.0794235704415,3.16041698846e+12,3.16041698846,0.502995985945,1.36810466789,0.0343814622749,114740416224,25869034017.7,146280991.736,174867223.857,2265.38332891,255468066.508,380300046.595,87914463612
48h,303.94,0.0799828913601,3.18267344613e+12,3.18267344613,0.506538211198,1.37546964091,0.034566549387,115738245948,26234669541.2,146280991.736,179845339.36,2329.73910251,255476924.575,388391268.483,88533579552.9
48h,303.94,0.0805422122787,3.20492990379e+12,3.20492990379,0.510080436452,1.38280873702,0.0347509861936,116738860731,26602870928,146280991.736,184928993.601,2395.4515513,255485478.846,396596449.373,89152695493.8
48h,303.94,0.0811015331973,3.22718636146e+12,3.22718636146,0.513622661705,1.39012206219,0.0349347753578,117742262863,26973638178.1,146280991.736,190119667.796,2462.53933506,255493741.727,404916386.179,89771811434.7
48h,303.94,0.0816608541159,3.24944281912e+12,3.24944281912,0.517164886958,1.39740972172,0.0351179195258,118748454644,27346971291.5,146280991.736,195418853.483,2531.02122763,255501725.038,413351875.819,90390927375.7
48h,303.94,0.0822201750345,3.27169927679e+12,3.27169927679,0.520707112211,1.40467182024,0.0353004213271,119757438385,27722870268.2,146280991.736,200828052.519,2600.91611633,255509440.042,421903715.208,91010043316.6
48h,303.94,0.0827794959531,3.29395573445e+12,3.29395573445,0.524249337464,1.41190846173,0.0354822833747,120769216406,28101335108.3,146280991.736,206348777.088,2672.24300143,255516897.481,430572701.262,91629159257.5
48h,303.94,0.0833388168718,3.31621219212e+12,3.31621219212,0.527791562717,1.41911974951,0.0356635082654,121783791035,28482365811.7,146280991.736,211982549.691,2745.02099557,255524107.594,439359630.898,92248275198.5
48h,303.94,0.0838981377904,3.33846864978e+12,3.33846864978,0.53133378797,1.42630578626,0.0358440985793,122801164613,28865962378.4,146280991.736,217730903.156,2819.26932315,255531080.153,448265301.031,92867391139.4
48h,303.94,0.084457458709,3.36072510745e+12,3.36072510745,0.534876013224,1.43346667402,0.0360240568807,123821339489,29252124808.5,146280991.736,223595380.629,2895.0073198,255537824.48,457290508.578,93486507080.3
48h,303.94,0.0850167796276,3.38298156511e+12,3.38298156511,0.538418238477,1.44060251417,0.0362033857179,124844318023,29640853101.8,146280991.736,229577535.581,2972.25443167,255544349.476,466436050.454,94105623021.2
48h,303.94,0.0855761005462,3.40523802278e+12,3.40523802278,0.54196046373,1.4477134075,0.036382087623,125870102582,30032147258.5,146280991.736,235678931.802,3051.03021492,255550663.637,475702723.576,94724738962.2
48h,303.94,0.0861354214648,3.42749448044e+12,3.42749448044,0.545502688983,1.45479945412,0.0365601651126,126898695548,30426007278.5,146280991.736,241901143.407,3131.35433502,255556775.08,485091324.861,95343854903.1
48h,303.94,0.0866947423834,3.44975093811e+12,3.44975093811,0.549044914236,1.46186075356,0.0367376206874,127930099308,30822433161.9,146280991.736,248245754.832,3213.24656612,255562691.56,494602651.223,95962970844
48h,303.94,0.087254063302,3.47200739578e+12,3.47200739578,0.552587139489,1.46889740471,0.0369144568328,128964316263,31221424908.5,146280991.736,254714360.834,3296.7267904,255568420.488,504237499.579,96582086785
48h,303.94,0.0878133842206,3.49426385344e+12,3.49426385344,0.556129364742,1.47590950585,0.0370906760186,130001348820,31622982518.5,146280991.736,261308566.493,3381.81499742,255573968.949,513996666.845,97201202725.9
48h,303.94,0.0883727051392,3.51652031111e+12,3.51652031111,0.559671589996,1.48289715464,0.0372662806995,131041199400,32027105991.8,146280991.736,268029987.212,3468.5312834,255579343.717,523880949.938,97820318666.8
48h,303.94,0.0889320260578,3.53877676877e+12,3.53877676877,0.563213815249,1.48986044817,0.0374412733147,132083870431,32433795328.4,146280991.736,274880248.715,3556.89585059,255584551.272,533891145.773,98439434607.8
48h,303.94,0.0894913469764,3.56103322644e+12,3.56103322644,0.566756040502,1.4967994829,0.0376156562886,133129364352,32843050528.3,146280991.736,281860987.047,3646.92900648,255589597.814,544028051.266,99058550548.7
48h,303.94,0.090050667895,3.5832896841e+12,3.5832896841,0.570298265755,1.50371435469,0.0377894320307,134177683613,33254871591.6,146280991.736,288973848.577,3738.65116318,255594489.277,554292463.334,99677666489.6
48h,303.94,0.0906099888136,3.60554614177e+12,3.60554614177,0.573840491008,1.51060515885,0.0379626029353,135228830673,33669258518.2,146280991.736,296220489.995,3832.08283662,255599231.342,564685178.892,100296782431
48h,303.94,0.0911693097322,3.62780259943e+12,3.62780259943,0.577382716261,1.51747199006,0.0381351713825,136282808001,34086211308.1,146280991.736,303602578.313,3927.24464581,255603829.447,575206994.857,100915898371
48h,303.94,0.0917286306508,3.6500590571e+12,3.6500590571,0.580924941514,1.52431494244,0.0383071397375,137339618077,34505729961.3,146280991.736,311121790.866,4024.15731214,255608288.802,585858708.145,101535014312
48h,303.94,0.0922879515694,3.67231551476e+12,3.67231551476,0.584467166767,1.53113410953,0.0384785103509,138399263391,34927814477.9,146280991.736,318779815.311,4122.84165855,255612614.398,596641115.672,102154130253
48h,303.94,0.092847272488,3.69457197243e+12,3.69457197243,0.588009392021,1.53792958431,0.0386492855592,139461746442,35352464857.8,146280991.736,326578349.625,4223.31860879,255616811.019,607555014.354,102773246194
48h,303.94,0.0934065934066,3.71682843009e+12,3.71682843009,0.591551617274,1.54470145917,0.0388194676846,140527069740,35779681101,146280991.736,334519102.109,4325.60918658,255620883.25,618601201.107,103392362135
48h,303.94,0.0939659143252,3.73908488776e+12,3.73908488776,0.595093842527,1.55144982595,0.038989059035,141595235805,36209463207.5,146280991.736,342603791.386,4429.73451485,255624835.487,629780472.847,104011478076
48h,303.94,0.0945252352438,3.76134134542e+12,3.76134134542,0.59863606778,1.55817477594,0.0391580619043,142666247167,36641811177.3,146280991.736,350834146.401,4535.71581489,255628671.945,641093626.49,104630594017
48h,303.94,0.0950845561624,3.78359780309e+12,3.78359780309,0.602178293033,1.56487639987,0.0393264785725,143740106366,37076725010.5,146280991.736,359211906.42,4643.57440552,255632396.668,652541458.953,105249709958
48h,303.94,0.095643877081,3.80585426075e+12,3.80585426075,0.605720518286,1.57155478789,0.0394943113059,144816815953,37514204707,146280991.736,367738821.031,4753.33170221,255636013.539,664124767.151,105868825899
48h,303.94,0.0962031979996,3.82811071842e+12,3.82811071842,0.609262743539,1.57821002966,0.039661562357,145896378488,37954250266.8,146280991.736,376416650.147,4865.00921629,255639526.28,675844348,106487941840
48h,303.94,0.0967625189182,3.85036717608e+12,3.85036717608,0.612804968793,1.58484221425,0.0398282339645,146978796542,38396861690,146280991.736,385247163.999,4978.62855398,255642938.466,687700998.417,107107057781
48h,303.94,0.0973218398368,3.87262363375e+12,3.87262363375,0.616347194046,1.59145143022,0.039994328354,148064072696,38842038976.4,146280991.736,394232143.143,5094.21141556,255646253.532,699695515.318,107726173722
48h,303.94,0.0978811607554,3.89488009141e+12,3.89488009141,0.619889419299,1.59803776558,0.0401598477373,149152209541,39289782126.2,146280991.736,403373378.455,5211.77959444,255649474.773,711828695.619,108345289663
48h,303.94,0.098440481674,3.91713654908e+12,3.91713654908,0.623431644552,1.60460130784,0.0403247943132,150243209679,39740091139.3,146280991.736,412672671.135,5331.35497624,255652605.357,724101336.235,108964405604
48h,303.94,0.0989998025926,3.93939300674e+12,3.93939300674,0.626973869805,1.61114214395,0.0404891702671,151337075720,40192966015.7,146280991.736,422131832.704,5452.95953786,255655648.328,736514234.083,109583521544
48h,303.94,0.0995591235112,3.96164946441e+12,3.96164946441,0.630516095058,1.61766036035,0.0406529777716,152433810287,40648406755.5,146280991.736,431752685.004,5576.61534651,255658606.609,749068186.08,110202637485
48h,303.94,0.10011844443,3.98390592208e+12,3.98390592208,0.634058320311,1.62415604298,0.040816218986,153533416011,41106413358.5,146280991.736,441537060.202,5702.34455876,255661483.013,761763989.141,110821753426
48h,303.94,0.100677765348,4.00616237974e+12,4.00616237974,0.637600545564,1.63062927726,0.0409788960568,154635895535,41566985824.9,146280991.736,451486800.784,5830.16941957,255664280.244,774602440.181,111440869367
48h,303.94,0.101237086267,4.02841883741e+12,4.02841883741,0.641142770818,1.63708014808,0.041141011118,155741251511,42030124154.7,146280991.736,461603759.56,5960.11226126,255667000.899,787584336.119,112059985308
48h,303.94,0.101796407186,4.05067529507e+12,4.05067529507,0.644684996071,1.64350873986,0.0413025662905,156849486602,42495828347.7,146280991.736,471889799.662,6092.19550252,255669647.482,800710473.868,112679101249
48h,303.94,0.102355728104,4.07293175274e+12,4.07293175274,0.648227221324,1.64991513649,0.0414635636828,157960603480,42964098404.1,146280991.736,482346794.542,6226.4416474,255672222.397,813981650.346,113298217190
48h,303.94,0.102915049023,4.0951882104e+12,4.0951882104,0.651769446577,1.65629942137,0.0416240053911,159074604828,43434934323.7,146280991.736,492976627.976,6362.87328422,255674727.96,827398662.469,113917333131
48h,303.94,0.103474369941,4.11744466807e+12,4.11744466807,0.65531167183,1.66266167743,0.0417838934989,160191493340,43908336106.7,146280991.736,503781194.062,6501.51308458,255677166.4,840962307.153,114536449072
48h,303.94,0.10403369086,4.13970112573e+12,4.13970112573,0.658853897083,1.66900198708,0.0419432300775,161311271718,44384303753.1,146280991.736,514762397.219,6642.3838022,255679539.863,854673381.313,115155565013
48h,303.94,0.104593011779,4.1619575834e+12,4.1619575834,0.662396122336,1.67532043226,0.0421020171862,162433942678,44862837262.7,146280991.736,525922152.189,6785.50827194,255681850.414,868532681.866,115774680954
48h,303.94,0.105152332697,4.18421404106e+12,4.18421404106,0.66593834759,1.68161709443,0.0422602568719,163559508943,45343936635.7,146280991.736,537262384.036,6930.90940857,255684100.043,882541005.728,116393796895
48h,303.94,0.105711653616,4.20647049873e+12,4.20647049873,0.669480572843,1.68789205455,0.0424179511697,164687973247,45827601872,146280991.736,548785028.146,7078.61020578,255686290.667,896699149.815,117012912836
48h,303.94,0.106270974534,4.22872695639e+12,4.22872695639,0.673022798096,1.69414539315,0.0425751021027,165819338334,46313832971.6,146280991.736,560492030.226,7228.63373492,255688424.134,911007911.043,117632028777
48h,303.94,0.106830295453,4.25098341406e+12,4.25098341406,0.676565023349,1.70037719024,0.0427317116822,166953606960,46802629934.6,146280991.736,572385346.307,7381.00314396,255690502.222,925468086.329,118251144717
48h,303.94,0.107389616372,4.27323987172e+12,4.27323987172,0.680107248602,1.7065875254,0.0428877819076,168090781889,47293992760.8,146280991.736,584466942.74,7535.74165622,255692526.647,940080472.588,118870260658
48h,303.94,0.10794893729,4.29549632939e+12,4.29549632939,0.683649473855,1.71277647773,0.043043314767,169230865896,47787921450.4,146280991.736,596738796.199,7692.87256927,255694499.064,954845866.736,119489376599
48h,303.94,0.108508258209,4.31775278705e+12,4.31775278705,0.687191699108,1.71894412586,0.0431983122366,170373861768,48284416003.3,146280991.736,609202893.681,7852.41925368,255696421.066,969765065.69,120108492540
48h,303.94,0.109067579127,4.34000924472e+12,4.34000924472,0.690733924362,1.72509054799,0.0433527762813,171519772300,48783476419.5,146280991.736,621861232.504,8014.40515182,255698294.192,984838866.365,120727608481
48h,303.94,0.109626900046,4.36226570238e+12,4.36226570238,0.694276149615,1.73121582185,0.0435067088547,172668600298,49285102699.1,146280991.736,634715820.308,8178.8537766,255700119.926,1000068065.68,121346724422
48h,303.94,0.110186220965,4.38452216005e+12,4.38452216005,0.697818374868,1.73732002473,0.0436601118989,173820348578,49789294842,146280991.736,647768675.054,8345.78871026,255701899.698,1015453460.54,121965840363
48h,303.94,0.110745541883,4.40677861771e+12,4.40677861771,0.701360600121,1.74340323345,0.0438129873449,174975019967,50296052848.2,146280991.736,661021825.028,8515.2336031,255703634.89,1030995847.88,122584956304
48h,303.94,0.111304862802,4.42903507538e+12,4.42903507538,0.704902825374,1.74946552442,0.0439653371126,176132617302,50805376717.7,146280991.736,674477308.836,8687.21217214,255705326.835,1046696024.6,123204072245
48h,303.94,0.11186418372,4.45129153305e+12,4.45129153305,0.708445050627,1.7555069736,0.0441171631109,177293143430,51317266450.5,146280991.736,688137175.407,8861.74819988,255706976.819,1062554787.63,123823188186
48h,303.94,0.112423504639,4.47354799071e+12,4.47354799071,0.71198727588,1.7615276565,0.0442684672376,178456601208,51831722046.7,146280991.736,702003483.99,9038.86553298,255708586.084,1078572933.87,124442304127
48h,303.94,0.112982825558,4.49580444838e+12,4.49580444838,0.715529501133,1.76752764822,0.0444192513798,179622993504,52348743506.2,146280991.736,716078304.158,9218.58808087,255710155.831,1094751260.25,125061420068
48h,303.94,0.113542146476,4.51806090604e+12,4.51806090604,0.719071726387,1.7735070234,0.0445695174137,180792323197,52868330829,146280991.736,730363715.807,9400.93981445,255711687.218,1111090563.68,125680536009
48h,303.94,0.114101467395,4.54031736371e+12,4.54031736371,0.72261395164,1.7794658563,0.0447192672049,181964593174,53390484015.1,146280991.736,744861809.152,9585.94476473,255713181.364,1127591641.07,126299651950
48h,303.94,0.114660788313,4.56257382137e+12,4.56257382137,0.726156176893,1.78540422071,0.0448685026083,183139806334,53915203064.6,146280991.736,759574684.732,9773.62702138,255714639.35,1144255289.35,126918767890
48h,303.94,0.115220109232,4.58483027904e+12,4.58483027904,0.729698402146,1.79132219003,0.0450172254682,184317965586,54442487977.4,146280991.736,774504453.409,9964.0107314,255716062.221,1161082305.42,127537883831
48h,303.94,0.115779430151,4.6070867367e+12,4.6070867367,0.733240627399,1.79721983723,0.0451654376186,185499073848,54972338753.5,146280991.736,789653236.364,10157.1200977,255717450.987,1178073486.21,128156999772
48h,303.94,0.116338751069,4.62934319437e+12,4.62934319437,0.736782852652,1.80309723488,0.045313140883,186683134051,55504755392.9,146280991.736,805023165.104,10352.9793775,255718806.624,1195229628.63,128776115713
48h,303.94,0.116898071988,4.65159965203e+12,4.65159965203,0.740325077905,1.80895445512,0.0454603370747,187870149134,56039737895.6,146280991.736,820616381.454,10551.6128811,255720130.075,1212551529.6,129395231654
