step,time_code,dt,phi_min_before,phi_max_before,phi_mean_before,phi_min_after,phi_max_after,phi_mean_after,dphi_min,dphi_max,dphi_mean,dphi_abs_mean,dphi_abs_max,dphi_l2,dphi_nonzero_fraction_abs_gt_1e-12,dphi_nonzero_fraction_abs_gt_1e-8,dphi_nonzero_fraction_abs_gt_1e-5,eta_min_before,eta_max_before,eta_mean_before,eta_min_after,eta_max_after,eta_mean_after,deta_min,deta_max,deta_mean,deta_abs_mean,deta_abs_max,deta_l2,deta_nonzero_fraction_abs_gt_1e-12,deta_nonzero_fraction_abs_gt_1e-8,deta_nonzero_fraction_abs_gt_1e-5,deta_abs_mean_over_dphi_abs_mean,deta_abs_max_over_dphi_abs_max,deta_l2_over_dphi_l2,xB_min_before,xB_max_before,xB_mean_before,xB_min_after,xB_max_after,xB_mean_after,dxB_min,dxB_max,dxB_abs_mean,dxB_abs_max,Y_min_before,Y_max_before,Y_mean_before,Y_min_after,Y_max_after,Y_mean_after,dY_abs_mean,dY_abs_max,xBtot_mean_before,xBtot_mean_after,xBtot_delta,xBtot_rel_delta,xB_clip_low_count,xB_clip_high_count,phi_out_of_bounds_count,eta_out_of_bounds_count,nan_inf_flag,eta_far_field_mean,eta_far_field_max,phi_far_field_mean,phi_far_field_max,eta_max_minus_far,phi_max_minus_far,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
256,2.5600000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9780398238e-01,5.8151353039e-03,-1.0000000000e-06,9.9780224694e-01,5.8152293025e-03,-5.0689837320e-06,2.2841789828e-05,9.3998634908e-08,1.2568750343e-07,2.2841789828e-05,1.3382238249e-06,9.8658582899e-01,6.7889178241e-02,4.8918547454e-03,0.0000000000e+00,1.0000000000e+00,5.2146749395e-03,0.0000000000e+00,1.0000000000e+00,5.2151577152e-03,-5.4987736896e-06,1.2333128012e-04,4.8277565876e-07,4.9967491697e-07,1.2333128012e-04,6.2885360453e-06,9.0412168150e-01,2.2282805266e-01,6.5420645255e-03,3.9755337909e+00,5.3993702352e+00,4.6991661099e+00,1.5961915618e-02,3.3142657471e-02,2.9651440131e-02,1.5940525357e-02,3.3113581561e-02,2.9651080539e-02,-5.8334799708e-05,4.5163428695e-05,4.2198993980e-07,5.8334799708e-05,-4.1214589890e+00,-3.3732297607e+00,-3.4889070932e+00,-4.1228217057e+00,-3.3741375136e+00,-3.4889219767e+00,1.7073195305e-05,2.7256731507e-03,3.4851946284e-02,3.4851911840e-02,-3.4444070651e-08,-9.8829690515e-07,0,0,319567,0,0,2.9348129428e-06,2.9775362627e-04,1.4895460043e-07,1.7056818414e-05,9.9999706519e-01,9.9780209798e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
257,2.5700000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9780224694e-01,5.8152293025e-03,-1.0000000000e-06,9.9780051263e-01,5.8153232262e-03,-5.0624378500e-06,2.2827606252e-05,9.3923611340e-08,1.2560472997e-07,2.2827606252e-05,1.3373860106e-06,9.8729112413e-01,6.7916304977e-02,4.8918547454e-03,0.0000000000e+00,1.0000000000e+00,5.2151577152e-03,0.0000000000e+00,1.0000000000e+00,5.2156406278e-03,-5.4697721882e-06,1.2332675532e-04,4.8291263521e-07,4.9974655637e-07,1.2332675532e-04,6.2886412355e-06,9.0479306821e-01,2.2322817202e-01,6.5420645255e-03,3.9787240217e+00,5.4025268335e+00,4.7021885869e+00,1.5940525357e-02,3.3113581561e-02,2.9651080539e-02,1.5919562715e-02,3.3084350507e-02,2.9650721614e-02,-5.8068503425e-05,4.5413448648e-05,4.2072927137e-07,5.8068503425e-05,-4.1228217057e+00,-3.3741375136e+00,-3.4889219767e+00,-4.1241589265e+00,-3.3750508864e+00,-3.4889368258e+00,1.7017593597e-05,2.7198080620e-03,3.4851911840e-02,3.4851877450e-02,-3.4390641238e-08,-9.8676484077e-07,0,0,320923,0,0,2.9460329959e-06,2.9896882325e-04,1.4925577304e-07,1.7072680375e-05,9.9999705397e-01,9.9780036337e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
258,2.5800000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9780051263e-01,5.8153232262e-03,-1.0000000000e-06,9.9779877949e-01,5.8154170756e-03,-5.0558337419e-06,2.2813423806e-05,9.3849424733e-08,1.2552385774e-07,2.2813423806e-05,1.3365588891e-06,9.8764377170e-01,6.8024811921e-02,4.8918547454e-03,0.0000000000e+00,1.0000000000e+00,5.2156406278e-03,0.0000000000e+00,1.0000000000e+00,5.2161236553e-03,-5.4526627529e-06,1.2332263355e-04,4.8302744303e-07,4.9979817153e-07,1.2332263355e-04,6.2887689793e-06,9.0528134946e-01,2.2401484737e-01,6.5420645255e-03,3.9816986230e+00,5.4057047553e+00,4.7051940852e+00,1.5919562715e-02,3.3084350507e-02,2.9650721614e-02,1.5899028506e-02,3.3054971842e-02,2.9650363355e-02,-5.7798604885e-05,4.5656221302e-05,4.1946607838e-07,5.7798604885e-05,-4.1241589265e+00,-3.3750508864e+00,-3.4889368258e+00,-4.1254704980e+00,-3.3759696571e+00,-3.4889516404e+00,1.6961910692e-05,2.7142104619e-03,3.4851877450e-02,3.4851843116e-02,-3.4333334800e-08,-9.8512152896e-07,0,0,321683,0,0,2.9573217478e-06,3.0025335030e-04,1.4955681453e-07,1.7088914249e-05,9.9999704268e-01,9.9779862993e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
259,2.5900000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9779877949e-01,5.8154170756e-03,-1.0000000000e-06,9.9779704755e-01,5.8155108517e-03,-5.0491756961e-06,2.2799241491e-05,9.3776097042e-08,1.2544405733e-07,2.2799241491e-05,1.3357423511e-06,9.8843044705e-01,6.7970558449e-02,4.8647280093e-03,0.0000000000e+00,1.0000000000e+00,5.2161236553e-03,0.0000000000e+00,1.0000000000e+00,5.2166067743e-03,-5.5047177900e-06,1.2331878110e-04,4.8311902075e-07,4.9983823901e-07,1.2331878110e-04,6.2889167505e-06,9.0616975007e-01,2.2535083912e-01,6.5420645255e-03,3.9845509596e+00,5.4088984124e+00,4.7081809942e+00,1.5899028506e-02,3.3054971842e-02,2.9650363355e-02,1.5878923470e-02,3.3025452584e-02,2.9650005761e-02,-5.7525210385e-05,4.5891750125e-05,4.1821942194e-07,5.7525210385e-05,-4.1254704980e+00,-3.3759696571e+00,-3.4889516404e+00,-4.1267562727e+00,-3.3768936193e+00,-3.4889664206e+00,1.6906961595e-05,2.7083867792e-03,3.4851843116e-02,3.4851808844e-02,-3.4272202347e-08,-9.8336843284e-07,0,0,322960,0,0,2.9686652813e-06,3.0154290227e-04,1.4985767614e-07,1.7105519716e-05,9.9999703133e-01,9.9779689769e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
260,2.6000000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9779704755e-01,5.8155108517e-03,-1.0000000000e-06,9.9779531686e-01,5.8156045553e-03,-5.0424671879e-06,2.2785058327e-05,9.3703652611e-08,1.2536510138e-07,2.2785058327e-05,1.3349362876e-06,9.8875596788e-01,6.7997685185e-02,4.8647280093e-03,0.0000000000e+00,1.0000000000e+00,5.2166067743e-03,0.0000000000e+00,1.0000000000e+00,5.2170899656e-03,-5.5480730359e-06,1.2331516821e-04,4.8319133423e-07,4.9987664110e-07,1.2331516821e-04,6.2890833799e-06,9.0608836986e-01,2.2484899450e-01,6.5420645255e-03,3.9873667838e+00,5.4121067606e+00,4.7111487179e+00,1.5878923470e-02,3.3025452584e-02,2.9650005761e-02,1.5859248269e-02,3.2995799224e-02,2.9649648830e-02,-5.7248426513e-05,4.6120041729e-05,4.1699226734e-07,5.7248426513e-05,-4.1267562727e+00,-3.3768936193e+00,-3.4889664206e+00,-4.1280161101e+00,-3.3778225824e+00,-3.4889811665e+00,1.6852945008e-05,2.7023400558e-03,3.4851808844e-02,3.4851774637e-02,-3.4207395735e-08,-9.8150990924e-07,0,0,324022,0,0,2.9800501836e-06,3.0282350269e-04,1.5015833982e-07,1.7122496255e-05,9.9999701995e-01,9.9779516670e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
261,2.6100000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9779531686e-01,5.8156045553e-03,-1.0000000000e-06,9.9779358745e-01,5.8156981877e-03,-5.0357109820e-06,2.2770872743e-05,9.3632338490e-08,1.2528680517e-07,2.2770872743e-05,1.3341405891e-06,9.8955620660e-01,6.8038375289e-02,4.8647280093e-03,0.0000000000e+00,1.0000000000e+00,5.2170899656e-03,0.0000000000e+00,1.0000000000e+00,5.2175732236e-03,-5.5813018458e-06,1.2331182263e-04,4.8325798754e-07,4.9990432985e-07,1.2331182263e-04,6.2892673069e-06,9.0635059498e-01,2.2566279659e-01,6.5420645255e-03,3.9900796350e+00,5.4153314202e+00,4.7140963690e+00,1.5859248269e-02,3.2995799224e-02,2.9649648830e-02,1.5840003482e-02,3.2966017715e-02,2.9649292561e-02,-5.6968359942e-05,4.6341105001e-05,4.1576125100e-07,5.6968359942e-05,-4.1280161101e+00,-3.3778225824e+00,-3.4889811665e+00,-4.1292498757e+00,-3.3787563721e+00,-3.4889958783e+00,1.6798793456e-05,2.6960734027e-03,3.4851774637e-02,3.4851740498e-02,-3.4139004741e-08,-9.7954853367e-07,0,0,324790,0,0,2.9914751584e-06,3.0409565521e-04,1.5045907035e-07,1.7139843397e-05,9.9999700852e-01,9.9779343699e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
262,2.6200000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9779358745e-01,5.8156981877e-03,-1.0000000000e-06,9.9779185937e-01,5.8157917494e-03,-5.0289080852e-06,2.2756672675e-05,9.3561729769e-08,1.2520981305e-07,2.2756672675e-05,1.3333551468e-06,9.8868815104e-01,6.8119755498e-02,4.8647280093e-03,0.0000000000e+00,1.0000000000e+00,5.2175732236e-03,0.0000000000e+00,1.0000000000e+00,5.2180565319e-03,-5.6081324612e-06,1.2330865633e-04,4.8330833963e-07,4.9993890440e-07,1.2330865633e-04,6.2894687861e-06,9.0640484845e-01,2.2626636646e-01,6.5420645255e-03,3.9928092873e+00,5.4185714272e+00,4.7170244185e+00,1.5840003482e-02,3.2966017715e-02,2.9649292561e-02,1.5815144378e-02,3.2936113475e-02,2.9648936951e-02,-5.6685117614e-05,4.6554950681e-05,4.1454415135e-07,5.6685117614e-05,-4.1292498757e+00,-3.3787563721e+00,-3.4889958783e+00,-4.1308457549e+00,-3.3796948302e+00,-3.4890105558e+00,1.6745191769e-05,2.6895900088e-03,3.4851740498e-02,3.4851706431e-02,-3.4067114192e-08,-9.7748673971e-07,0,0,326110,0,0,3.0029242301e-06,3.0540402761e-04,1.5075965529e-07,1.7157564372e-05,9.9999699708e-01,9.9779170861e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
263,2.6300000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9779185937e-01,5.8157917494e-03,-1.0000000000e-06,9.9779013265e-01,5.8158852417e-03,-5.0220603557e-06,2.2742470367e-05,9.3492284600e-08,1.2513322102e-07,2.2742470367e-05,1.3325798365e-06,9.8897976345e-01,6.7902741609e-02,4.8647280093e-03,0.0000000000e+00,1.0000000000e+00,5.2180565319e-03,0.0000000000e+00,1.0000000000e+00,5.2185398894e-03,-5.6290002198e-06,1.2330574622e-04,4.8335743616e-07,4.9996189544e-07,1.2330574622e-04,6.2896865758e-06,9.0733619973e-01,2.2700557002e-01,6.5420645255e-03,3.9954369542e+00,5.4218272787e+00,4.7199322722e+00,1.5815144378e-02,3.2936113475e-02,2.9648936951e-02,1.5787693590e-02,3.2922029007e-02,2.9648582001e-02,-5.6398806286e-05,4.6761591467e-05,4.1334960794e-07,5.6398806286e-05,-4.1308457549e+00,-3.3796948302e+00,-3.4890105558e+00,-4.1326108825e+00,-3.3801371157e+00,-3.4890251992e+00,1.6692508415e-05,2.6828931203e-03,3.4851706431e-02,3.4851672439e-02,-3.3991779766e-08,-9.7532612452e-07,0,0,326680,0,0,3.0143982594e-06,3.0673838864e-04,1.5105999101e-07,1.7175657598e-05,9.9999698560e-01,9.9778998159e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
264,2.6400000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9779013265e-01,5.8158852417e-03,-1.0000000000e-06,9.9778840717e-01,5.8159786668e-03,-5.0151807399e-06,2.2728264135e-05,9.3425098736e-08,1.2505647599e-07,2.2728264135e-05,1.3318145431e-06,9.8921034071e-01,6.7746762876e-02,4.8647280093e-03,0.0000000000e+00,1.0000000000e+00,5.2185398894e-03,0.0000000000e+00,1.0000000000e+00,5.2190233463e-03,-5.6479221786e-06,1.2330304602e-04,4.8345689206e-07,4.9993348190e-07,1.2330304602e-04,6.2899175519e-06,9.0777022750e-01,2.2614429615e-01,6.5420645255e-03,3.9976616800e+00,5.4250973717e+00,4.7228178913e+00,1.5787693590e-02,3.2922029007e-02,2.9648582001e-02,1.5760605589e-02,3.2936740532e-02,2.9648227707e-02,-5.6109533019e-05,4.6961041124e-05,4.1216243622e-07,5.6109533019e-05,-4.1326108825e+00,-3.3801371157e+00,-3.4890251992e+00,-4.1343556451e+00,-3.3796751434e+00,-3.4890398087e+00,1.6640095406e-05,2.6759860647e-03,3.4851672439e-02,3.4851638526e-02,-3.3913092355e-08,-9.7306929574e-07,0,0,327064,0,0,3.0259533307e-06,3.0808799858e-04,1.5136023233e-07,1.7193791788e-05,9.9999697405e-01,9.9778825581e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
265,2.6500000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9778840717e-01,5.8159786668e-03,-1.0000000000e-06,9.9778668242e-01,5.8160720255e-03,-5.0082940741e-06,2.2714042759e-05,9.3358763192e-08,1.2498247912e-07,2.2714042759e-05,1.3310591705e-06,9.8868136936e-01,6.7703812211e-02,4.8647280093e-03,0.0000000000e+00,1.0000000000e+00,5.2190233463e-03,0.0000000000e+00,1.0000000000e+00,5.2195069258e-03,-5.6771516190e-06,1.2330043680e-04,4.8357956131e-07,4.9993655433e-07,1.2330043680e-04,6.2901612607e-06,9.0855690285e-01,2.2646303530e-01,6.5420645255e-03,4.0000531101e+00,5.4283791795e+00,4.7256811719e+00,1.5760605589e-02,3.2936740532e-02,2.9648227707e-02,1.5733885596e-02,3.2950866764e-02,2.9647874068e-02,-5.5817405489e-05,4.7153311373e-05,4.1097181966e-07,5.5817405489e-05,-4.1343556451e+00,-3.3796751434e+00,-3.4890398087e+00,-4.1360795972e+00,-3.3792317381e+00,-3.4890543841e+00,1.6587563569e-05,2.6688722663e-03,3.4851638526e-02,3.4851604694e-02,-3.3831202964e-08,-9.7072058575e-07,0,0,327136,0,0,3.0375797351e-06,3.0942732719e-04,1.5166072267e-07,1.7210907506e-05,9.9999696242e-01,9.9778653076e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
266,2.6600000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9778668242e-01,5.8160720255e-03,-1.0000000000e-06,9.9778495861e-01,5.8161653183e-03,-5.0013548635e-06,2.2699808919e-05,9.3292785129e-08,1.2491040191e-07,2.2699808919e-05,1.3303136381e-06,9.8870849609e-01,6.7595305266e-02,4.8647280093e-03,0.0000000000e+00,1.0000000000e+00,5.2195069258e-03,0.0000000000e+00,1.0000000000e+00,5.2199906245e-03,-5.7002942193e-06,1.2329762951e-04,4.8369867734e-07,5.0000116860e-07,1.2329762951e-04,6.2904240630e-06,9.0948825412e-01,2.2701913339e-01,6.5420645255e-03,4.0028785509e+00,5.4316593568e+00,4.7285270802e+00,1.5733885596e-02,3.2950866764e-02,2.9647874068e-02,1.5707538705e-02,3.2964405993e-02,2.9647521083e-02,-5.5522533404e-05,4.7338422099e-05,4.0980280438e-07,5.5522533404e-05,-4.1360795972e+00,-3.3792317381e+00,-3.4890543841e+00,-4.1377823003e+00,-3.3788069304e+00,-3.4890689258e+00,1.6536319420e-05,2.6615553151e-03,3.4851604694e-02,3.4851570948e-02,-3.3746156071e-08,-9.6828127046e-07,0,0,327922,0,0,3.0492755530e-06,3.1076969000e-04,1.5196127276e-07,1.7227449434e-05,9.9999695072e-01,9.9778480665e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
267,2.6700000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9778495861e-01,5.8161653183e-03,-1.0000000000e-06,9.9778323589e-01,5.8162585459e-03,-4.9943707348e-06,2.2685576413e-05,9.3227582365e-08,1.2483883356e-07,2.2685576413e-05,1.3295778273e-06,9.8879665799e-01,6.7629213686e-02,4.8647280093e-03,0.0000000000e+00,1.0000000000e+00,5.2199906245e-03,0.0000000000e+00,1.0000000000e+00,5.2204744195e-03,-5.7169527518e-06,1.2329501806e-04,4.8379499053e-07,5.0007292322e-07,1.2329501806e-04,6.2907058802e-06,9.0952894423e-01,2.2815167462e-01,6.5420645255e-03,4.0057481229e+00,5.4349519629e+00,4.7313558867e+00,1.5707538705e-02,3.2964405993e-02,2.9647521083e-02,1.5681569881e-02,3.2977356642e-02,2.9647168749e-02,-5.5461999663e-05,4.7516394226e-05,4.0864900928e-07,5.5461999663e-05,-4.1377823003e+00,-3.3788069304e+00,-3.4890689258e+00,-4.1394633227e+00,-3.3784007477e+00,-3.4890834336e+00,1.6485956650e-05,2.6540386881e-03,3.4851570948e-02,3.4851537290e-02,-3.3657903513e-08,-9.6574996756e-07,0,0,328706,0,0,3.0610298903e-06,3.1209604945e-04,1.5226206833e-07,1.7243718267e-05,9.9999693897e-01,9.9778308363e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
268,2.6800000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9778323589e-01,5.8162585459e-03,-1.0000000000e-06,9.9778151440e-01,5.8163517092e-03,-4.9873449147e-06,2.2671330387e-05,9.3163312007e-08,1.2476808965e-07,2.2671330387e-05,1.3288516242e-06,9.8905210142e-01,6.7683467159e-02,4.8647280093e-03,0.0000000000e+00,1.0000000000e+00,5.2204744195e-03,0.0000000000e+00,1.0000000000e+00,5.2209582964e-03,-5.7300339319e-06,1.2329266806e-04,4.8387694144e-07,5.0012866908e-07,1.2329266806e-04,6.2910055130e-06,9.1022067600e-01,2.2813132957e-01,6.5420645255e-03,4.0084661910e+00,5.4382634790e+00,4.7341670044e+00,1.5681569881e-02,3.2977356642e-02,2.9647168749e-02,1.5655983962e-02,3.2989717274e-02,2.9646817064e-02,-5.5410697035e-05,4.7687249375e-05,4.0749251029e-07,5.5410697035e-05,-4.1394633227e+00,-3.3784007477e+00,-3.4890834336e+00,-4.1411222401e+00,-3.3780132139e+00,-3.4890979078e+00,1.6435488654e-05,2.6463259422e-03,3.4851537290e-02,3.4851503724e-02,-3.3566469201e-08,-9.6312736284e-07,0,0,329030,0,0,3.0728323141e-06,3.1341705382e-04,1.5256339397e-07,1.7259929138e-05,9.9999692717e-01,9.9778136184e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
269,2.6900000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9778151440e-01,5.8163517092e-03,-1.0000000000e-06,9.9777979425e-01,5.8164448086e-03,-4.9862455352e-06,2.2657054589e-05,9.3099340343e-08,1.2469872487e-07,2.2657054589e-05,1.3281349184e-06,9.8926685475e-01,6.7683467159e-02,4.8647280093e-03,0.0000000000e+00,1.0000000000e+00,5.2209582964e-03,0.0000000000e+00,1.0000000000e+00,5.2214422456e-03,-5.7403208540e-06,1.2329059442e-04,4.8394917332e-07,5.0017300284e-07,1.2329059442e-04,6.2913220052e-06,9.1083102756e-01,2.2841616030e-01,6.5420645255e-03,4.0110514631e+00,5.4415985069e+00,4.7369600166e+00,1.5655983962e-02,3.2989717274e-02,2.9646817064e-02,1.5630785655e-02,3.3001486589e-02,2.9646466027e-02,-5.5353433917e-05,4.7851010170e-05,4.0634575803e-07,5.5353433917e-05,-4.1411222401e+00,-3.3780132139e+00,-3.4890979078e+00,-4.1427586355e+00,-3.3776443495e+00,-3.4891123484e+00,1.6385478524e-05,2.6384207239e-03,3.4851503724e-02,3.4851470252e-02,-3.3471924461e-08,-9.6041550248e-07,0,0,329222,0,0,3.0846691726e-06,3.1474205667e-04,1.5286476040e-07,1.7276255968e-05,9.9999691533e-01,9.9777964139e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
270,2.7000000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9777979425e-01,5.8164448086e-03,-1.0000000000e-06,9.9777807555e-01,5.8165378465e-03,-4.9870083569e-06,2.2642783108e-05,9.3037938963e-08,1.2462780980e-07,2.2642783108e-05,1.3274275492e-06,9.8895489728e-01,6.7683467159e-02,4.8647280093e-03,0.0000000000e+00,1.0000000000e+00,5.2214422456e-03,0.0000000000e+00,1.0000000000e+00,5.2219262524e-03,-5.7482635675e-06,1.2328879881e-04,4.8400682445e-07,5.0021811072e-07,1.2328879881e-04,6.2916548020e-06,9.1129218207e-01,2.2914858218e-01,6.5420645255e-03,4.0136957516e+00,5.4449489809e+00,4.7397349902e+00,1.5630785655e-02,3.3001486589e-02,2.9646466027e-02,1.5605979539e-02,3.3012663423e-02,2.9646115636e-02,-5.5290335258e-05,4.8007700601e-05,4.0520982631e-07,5.5290335258e-05,-4.1427586355e+00,-3.3776443495e+00,-3.4891123484e+00,-4.1443720996e+00,-3.3772941718e+00,-3.4891267555e+00,1.6336002862e-05,2.6303267170e-03,3.4851470252e-02,3.4851436878e-02,-3.3374363509e-08,-9.5761708954e-07,0,0,329558,0,0,3.0965300002e-06,3.1607443396e-04,1.5316592265e-07,1.7292790352e-05,9.9999690347e-01,9.9777792238e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
271,2.7100000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9777807555e-01,5.8165378465e-03,-1.0000000000e-06,9.9777635799e-01,5.8166308255e-03,-4.9875758146e-06,2.2628513936e-05,9.2978958670e-08,1.2455726643e-07,2.2628513936e-05,1.3267293898e-06,9.8857512297e-01,6.7710593895e-02,4.8647280093e-03,0.0000000000e+00,1.0000000000e+00,5.2219262524e-03,0.0000000000e+00,1.0000000000e+00,5.2224103065e-03,-5.7546051926e-06,1.2328706675e-04,4.8405409821e-07,5.0026094207e-07,1.2328706675e-04,6.2920035272e-06,9.1143459744e-01,2.2979962384e-01,6.5420645255e-03,4.0163127887e+00,5.4483059338e+00,4.7424920075e+00,1.5605979539e-02,3.3012663423e-02,2.9646115636e-02,1.5581570061e-02,3.3023246753e-02,2.9645765889e-02,-5.5221525236e-05,4.8157346213e-05,4.0407806155e-07,5.5221525236e-05,-4.1443720996e+00,-3.3772941718e+00,-3.4891267555e+00,-4.1459622308e+00,-3.3769626946e+00,-3.4891411292e+00,1.6286728767e-05,2.6247539395e-03,3.4851436878e-02,3.4851403604e-02,-3.3273837720e-08,-9.5473359783e-07,0,0,330482,0,0,3.1084069446e-06,3.1741441980e-04,1.5346671672e-07,1.7308816159e-05,9.9999689159e-01,9.9777620453e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
272,2.7200000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9777635799e-01,5.8166308255e-03,-1.0000000000e-06,9.9777464182e-01,5.8167237472e-03,-4.9883021080e-06,2.2614265980e-05,9.2921700716e-08,1.2448614010e-07,2.2614265980e-05,1.3260404030e-06,9.8898202402e-01,6.7547833478e-02,4.8647280093e-03,0.0000000000e+00,1.0000000000e+00,5.2224103065e-03,0.0000000000e+00,1.0000000000e+00,5.2228944026e-03,-5.7596127653e-06,1.2328540448e-04,4.8409604603e-07,5.0029627305e-07,1.2328540448e-04,6.2923677884e-06,9.1211276584e-01,2.3047779225e-01,6.5420645255e-03,4.0188913613e+00,5.4516650945e+00,4.7452308198e+00,1.5581570061e-02,3.3023246753e-02,2.9645765889e-02,1.5557561536e-02,3.3033235693e-02,2.9645416783e-02,-5.5147127291e-05,4.8299973724e-05,4.0294678496e-07,5.5147127291e-05,-4.1459622308e+00,-3.3769626946e+00,-3.4891411292e+00,-4.1475286357e+00,-3.3766499281e+00,-3.4891554696e+00,1.6237590678e-05,2.6204477878e-03,3.4851403604e-02,3.4851370433e-02,-3.3170433796e-08,-9.5176751481e-07,0,0,330050,0,0,3.1202968085e-06,3.1876138056e-04,1.5376717411e-07,1.7324756930e-05,9.9999687970e-01,9.9777448806e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
273,2.7300000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9777464182e-01,5.8167237472e-03,-1.0000000000e-06,9.9777292742e-01,5.8168166107e-03,-4.9892196466e-06,2.2600040735e-05,9.2863585277e-08,1.2441740190e-07,2.2600040735e-05,1.3253605131e-06,9.8922616464e-01,6.7574960214e-02,4.8647280093e-03,0.0000000000e+00,1.0000000000e+00,5.2228944026e-03,0.0000000000e+00,1.0000000000e+00,5.2233785387e-03,-5.7634366857e-06,1.2328396152e-04,4.8413616171e-07,5.0032428492e-07,1.2328396152e-04,6.2927473321e-06,9.1232977973e-01,2.3080331308e-01,6.5420645255e-03,4.0213368649e+00,5.4550327126e+00,4.7479514216e+00,1.5557561536e-02,3.3033235693e-02,2.9645416783e-02,1.5533958142e-02,3.3042629497e-02,2.9645068316e-02,-5.5067264225e-05,4.8435611168e-05,4.0182427962e-07,5.5067264225e-05,-4.1475286357e+00,-3.3766499281e+00,-3.4891554696e+00,-4.1490709293e+00,-3.3763558795e+00,-3.4891697768e+00,1.6188934399e-05,2.6159119313e-03,3.4851370433e-02,3.4851337369e-02,-3.3064164746e-08,-9.4871921349e-07,0,0,330122,0,0,3.1321945026e-06,3.2011376437e-04,1.5406741790e-07,1.7341271053e-05,9.9999686781e-01,9.9777277335e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
