step,time_code,dt,phi_min_before,phi_max_before,phi_mean_before,phi_min_after,phi_max_after,phi_mean_after,dphi_min,dphi_max,dphi_mean,dphi_abs_mean,dphi_abs_max,dphi_l2,dphi_nonzero_fraction_abs_gt_1e-12,dphi_nonzero_fraction_abs_gt_1e-8,dphi_nonzero_fraction_abs_gt_1e-5,eta_min_before,eta_max_before,eta_mean_before,eta_min_after,eta_max_after,eta_mean_after,deta_min,deta_max,deta_mean,deta_abs_mean,deta_abs_max,deta_l2,deta_nonzero_fraction_abs_gt_1e-12,deta_nonzero_fraction_abs_gt_1e-8,deta_nonzero_fraction_abs_gt_1e-5,deta_abs_mean_over_dphi_abs_mean,deta_abs_max_over_dphi_abs_max,deta_l2_over_dphi_l2,xB_min_before,xB_max_before,xB_mean_before,xB_min_after,xB_max_after,xB_mean_after,dxB_min,dxB_max,dxB_abs_mean,dxB_abs_max,Y_min_before,Y_max_before,Y_mean_before,Y_min_after,Y_max_after,Y_mean_after,dY_abs_mean,dY_abs_max,xBtot_mean_before,xBtot_mean_after,xBtot_delta,xBtot_rel_delta,xB_clip_low_count,xB_clip_high_count,phi_out_of_bounds_count,eta_out_of_bounds_count,nan_inf_flag,eta_far_field_mean,eta_far_field_max,phi_far_field_mean,phi_far_field_max,eta_max_minus_far,phi_max_minus_far,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
11,1.1000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9832686190e-01,5.7873940643e-03,-1.0000000000e-06,9.9832451875e-01,5.7875287849e-03,-5.4730486991e-06,3.2580694562e-05,1.3472054004e-07,1.7107313378e-07,3.2580694562e-05,1.9026408753e-06,9.5267401801e-01,6.4142297815e-02,5.8458116319e-03,0.0000000000e+00,9.9991863483e-01,5.1405374015e-03,0.0000000000e+00,9.9998397039e-01,5.1458806755e-03,-6.5064850630e-05,1.4108802996e-03,5.3432740324e-06,5.5614771160e-06,1.4108802996e-03,7.1286882843e-05,8.7235853407e-01,4.0678123192e-01,1.7682110822e-02,3.2509354292e+01,4.3304181159e+01,3.7467334886e+01,2.6885764563e-02,3.0000093696e-02,2.9738451450e-02,2.6765934450e-02,3.0000112558e-02,2.9738070507e-02,-1.3106156318e-04,1.3783437405e-05,4.9872089667e-07,1.3106156318e-04,-3.5889045325e+00,-3.4760954701e+00,-3.4853227928e+00,-3.5934946376e+00,-3.4760948219e+00,-3.4853371734e+00,1.8716733347e-05,5.0159465660e-03,3.4850285808e-02,3.4851524429e-02,1.2386202239e-06,3.5541178364e-05,0,0,318333,0,0,1.3053626133e-06,1.6584045179e-04,1.1691814630e-07,1.8260937370e-05,9.9998266503e-01,9.9832440183e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
12,1.2000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9832451875e-01,5.7875287849e-03,-1.0000000000e-06,9.9832217595e-01,5.7876632033e-03,-5.4615468467e-06,3.2463814071e-05,1.3441839647e-07,1.7071788011e-07,3.2463814071e-05,1.8978565784e-06,9.3241034614e-01,6.3192862052e-02,5.8458116319e-03,0.0000000000e+00,9.9998397039e-01,5.1458806755e-03,0.0000000000e+00,1.0000000000e+00,5.1512406557e-03,-6.4686029161e-05,1.4116594648e-03,5.3599801252e-06,5.5727319284e-06,1.4116594648e-03,7.1382030850e-05,8.7150743273e-01,4.0915143048e-01,1.7892343027e-02,3.2642930692e+01,4.3484091601e+01,3.7611920554e+01,2.6765934450e-02,3.0000112558e-02,2.9738070507e-02,2.6632182229e-02,3.0000131757e-02,2.9737658037e-02,-1.4044978555e-04,1.4943528182e-05,5.3656596327e-07,1.4044978555e-04,-3.5934946376e+00,-3.4760948219e+00,-3.4853371734e+00,-3.5986416924e+00,-3.4760941621e+00,-3.4853527985e+00,2.0193594225e-05,5.4018135869e-03,3.4851524429e-02,3.4852753498e-02,1.2290690456e-06,3.5265861847e-05,0,0,318921,0,0,1.3737257001e-06,1.7053549069e-04,1.1707859979e-07,1.8275890844e-05,9.9999862627e-01,9.9832205887e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
13,1.3000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9832217595e-01,5.7876632033e-03,-1.0000000000e-06,9.9831982917e-01,5.7877972986e-03,-5.4491923974e-06,3.2337905118e-05,1.3409531629e-07,1.7035007206e-07,3.2337905118e-05,1.8926847422e-06,9.3187233254e-01,6.2331588180e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.1512406557e-03,0.0000000000e+00,1.0000000000e+00,5.1566153083e-03,-6.4459317328e-05,1.4121779520e-03,5.3746526498e-06,5.5839888757e-06,1.4121779520e-03,7.1467037937e-05,8.6820588288e-01,4.1659884983e-01,1.7884431062e-02,3.2779492302e+01,4.3669432107e+01,3.7759610115e+01,2.6632182229e-02,3.0000131757e-02,2.9737658037e-02,2.6485530925e-02,3.0000156065e-02,2.9737214623e-02,-1.4934215390e-04,1.6093708971e-05,5.7343736416e-07,1.4934215390e-04,-3.5986416924e+00,-3.4760941621e+00,-3.4853527985e+00,-3.6043141066e+00,-3.4760933268e+00,-3.4853696584e+00,2.1646197588e-05,5.7742875580e-03,3.4852753498e-02,3.4853973084e-02,1.2195863149e-06,3.4992538395e-05,0,0,318657,0,0,1.4472543035e-06,1.7494625247e-04,1.1722781368e-07,1.8284943327e-05,9.9999855275e-01,9.9831971195e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
14,1.4000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9831982917e-01,5.7877972986e-03,-1.0000000000e-06,9.9831747512e-01,5.7879310479e-03,-5.4360398177e-06,3.2203118853e-05,1.3374933718e-07,1.6996330145e-07,3.2203118853e-05,1.8871309346e-06,9.2202758789e-01,6.1856870298e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.1566153083e-03,0.0000000000e+00,1.0000000000e+00,5.1620040668e-03,-6.4253843876e-05,1.4124290751e-03,5.3887585024e-06,5.5930557570e-06,1.4124290751e-03,7.1541982083e-05,8.6485347041e-01,4.1913067853e-01,1.7891212746e-02,3.2907431835e+01,4.3860008765e+01,3.7910449545e+01,2.6485530925e-02,3.0000156065e-02,2.9737214623e-02,2.6330576430e-02,3.0000180386e-02,2.9736740852e-02,-1.5773525760e-04,1.7230008020e-05,6.0937775755e-07,1.5773525760e-04,-3.6043141066e+00,-3.4760933268e+00,-3.4853696584e+00,-3.6103409794e+00,-3.4760924910e+00,-3.4853877435e+00,2.3076620409e-05,6.1332886673e-03,3.4853973084e-02,3.4855183253e-02,1.2101690288e-06,3.4721121345e-05,0,0,318081,0,0,1.5254639415e-06,1.7873222478e-04,1.1736960274e-07,1.8290831636e-05,9.9999847454e-01,9.9831735775e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
15,1.5000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9831747512e-01,5.7879310479e-03,-1.0000000000e-06,9.9831511158e-01,5.7880644273e-03,-5.4221257378e-06,3.2059613928e-05,1.3337937710e-07,1.6955610534e-07,3.2059613928e-05,1.8812007972e-06,9.1395060221e-01,6.1124448423e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.1620040668e-03,0.0000000000e+00,1.0000000000e+00,5.1674057584e-03,-6.3980401238e-05,1.4123925681e-03,5.4016915650e-06,5.6015426262e-06,1.4123925681e-03,7.1606903149e-05,8.5906191225e-01,4.2279504847e-01,1.7809832538e-02,3.3036513872e+01,4.4055195776e+01,3.8064465662e+01,2.6330576430e-02,3.0000180386e-02,2.9736740852e-02,2.6167801006e-02,3.0000204421e-02,2.9736237324e-02,-1.6562886351e-04,1.8347979069e-05,6.4441176953e-07,1.6562886351e-04,-3.6103409794e+00,-3.4760924910e+00,-3.4853877435e+00,-3.6167093228e+00,-3.4760916651e+00,-3.4854070445e+00,2.4486127308e-05,6.4788066237e-03,3.4855183253e-02,3.4856384062e-02,1.2008091379e-06,3.4451379273e-05,0,0,318345,0,0,1.6077325740e-06,1.8190482492e-04,1.1750617391e-07,1.8295065780e-05,9.9999839227e-01,9.9831499407e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
16,1.6000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9831511158e-01,5.7880644273e-03,-1.0000000000e-06,9.9831273708e-01,5.7881974122e-03,-5.4074805104e-06,3.1907552910e-05,1.3298486678e-07,1.6912843083e-07,3.1907552910e-05,1.8749000279e-06,9.1197713216e-01,6.0866744430e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.1674057584e-03,0.0000000000e+00,1.0000000000e+00,5.1728197265e-03,-6.3632831672e-05,1.4120843903e-03,5.4139681445e-06,5.6083888254e-06,1.4120843903e-03,7.1661854854e-05,8.4835363317e-01,4.2661087601e-01,1.7911557798e-02,3.3160532490e+01,4.4255490050e+01,3.8221693844e+01,2.6167801006e-02,3.0000204421e-02,2.9736237324e-02,2.5997685686e-02,3.0000227875e-02,2.9735704641e-02,-1.7302578517e-04,1.9443826805e-05,6.7861444581e-07,1.7302578517e-04,-3.6167093228e+00,-3.4760916651e+00,-3.4854070445e+00,-3.6234061577e+00,-3.4760908591e+00,-3.4854275517e+00,2.5877642581e-05,6.8109005639e-03,3.4856384062e-02,3.4857575564e-02,1.1915020019e-06,3.4183178605e-05,0,0,318225,0,0,1.6935750009e-06,1.8473874296e-04,1.1763895598e-07,1.8298546159e-05,9.9999830642e-01,9.9831261944e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
17,1.7000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9831273708e-01,5.7881974122e-03,-1.0000000000e-06,9.9831035034e-01,5.7883299776e-03,-5.3921230451e-06,3.1753999668e-05,1.3256543555e-07,1.6867944264e-07,3.1753999668e-05,1.8682343674e-06,9.0704458731e-01,6.0676857277e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.1728197265e-03,0.0000000000e+00,1.0000000000e+00,5.1782444172e-03,-6.3203099009e-05,1.4115072844e-03,5.4246907323e-06,5.6155487596e-06,1.4115072844e-03,7.1706955807e-05,8.4170758283e-01,4.2318160446e-01,1.8128571687e-02,3.3291245641e+01,4.4451322641e+01,3.8382205711e+01,2.5997685686e-02,3.0000227875e-02,2.9735704641e-02,2.5818305206e-02,3.0000250449e-02,2.9735143414e-02,-1.7993157745e-04,2.1156530169e-05,7.1199698191e-07,1.7993157745e-04,-3.6234061577e+00,-3.4760908591e+00,-3.4854275517e+00,-3.6305140867e+00,-3.4760900834e+00,-3.4854492558e+00,2.7251850046e-05,7.1296925269e-03,3.4857575564e-02,3.4858757803e-02,1.1822393674e-06,3.3916282136e-05,0,0,317961,0,0,1.7825274639e-06,1.8735972243e-04,1.1776877102e-07,1.8301680749e-05,9.9999821747e-01,9.9831023257e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
18,1.8000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9831035034e-01,5.7883299776e-03,-1.0000000000e-06,9.9830795014e-01,5.7884620986e-03,-5.3760697553e-06,3.1599461530e-05,1.3212104572e-07,1.6820922264e-07,3.1599461530e-05,1.8612095932e-06,9.0180234556e-01,6.0500533492e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.1782444172e-03,0.0000000000e+00,1.0000000000e+00,5.1836790012e-03,-6.2753927159e-05,1.4106300214e-03,5.4345839192e-06,5.6218226358e-06,1.4106300214e-03,7.1742259068e-05,8.3390186451e-01,4.2311830874e-01,1.8325240524e-02,3.3421607612e+01,4.4640951241e+01,3.8546039807e+01,2.5818305206e-02,3.0000250449e-02,2.9735143414e-02,2.5631951167e-02,3.0001686112e-02,2.9734554252e-02,-1.8635403983e-04,2.2920100742e-05,7.4466196619e-07,1.8635403983e-04,-3.6305140867e+00,-3.4760900834e+00,-3.4854492558e+00,-3.6379494401e+00,-3.4760407494e+00,-3.4854721474e+00,2.8612525138e-05,7.4353533670e-03,3.4858757803e-02,3.4859930822e-02,1.1730186731e-06,3.3650616001e-05,0,0,317865,0,0,1.8740590112e-06,1.8988063067e-04,1.1789611404e-07,1.8304630553e-05,9.9999812594e-01,9.9830783224e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
19,1.9000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9830795014e-01,5.7884620986e-03,-1.0000000000e-06,9.9830553541e-01,5.7885937504e-03,-5.3593364223e-06,3.1437452290e-05,1.3165178145e-07,1.6771809677e-07,3.1437452290e-05,1.8538315087e-06,8.9699639214e-01,6.0303864656e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.1836790012e-03,0.0000000000e+00,1.0000000000e+00,5.1891221019e-03,-6.2242710851e-05,1.4094949076e-03,5.4431007659e-06,5.6281358247e-06,1.4094949076e-03,7.1767912827e-05,8.2991875543e-01,4.2790391710e-01,1.8399839048e-02,3.3557117170e+01,4.4834896116e+01,3.8713287852e+01,2.5631951167e-02,3.0001686112e-02,2.9734554252e-02,2.5439647786e-02,3.0003774407e-02,2.9733937770e-02,-1.9230338053e-04,2.4729050089e-05,7.7671040161e-07,1.9230338053e-04,-3.6379494401e+00,-3.4760407494e+00,-3.4854721474e+00,-3.6456775550e+00,-3.4759689930e+00,-3.4854962173e+00,2.9963286452e-05,7.7281149064e-03,3.4859930822e-02,3.4861094652e-02,1.1638298516e-06,3.3385891027e-05,0,0,317985,0,0,1.9766372747e-06,1.9254681752e-04,1.1802128896e-07,1.8307506418e-05,9.9999802336e-01,9.9830541739e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
20,2.0000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9830553541e-01,5.7885937504e-03,-1.0000000000e-06,9.9830310519e-01,5.7887249082e-03,-5.3419378783e-06,3.1268114412e-05,1.3115776042e-07,1.6720542272e-07,3.1268114412e-05,1.8461059404e-06,9.0095463505e-01,6.0032597295e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.1891221019e-03,0.0000000000e+00,1.0000000000e+00,5.1945729400e-03,-6.1672542593e-05,1.4080872952e-03,5.4508380558e-06,5.6336942230e-06,1.4080872952e-03,7.1783969766e-05,8.2654147678e-01,4.4585729528e-01,1.8705014829e-02,3.3693250682e+01,4.5032689745e+01,3.8883992621e+01,2.5439647786e-02,3.0003774407e-02,2.9733937770e-02,2.5241856154e-02,3.0005921696e-02,2.9733294581e-02,-1.9797875692e-04,2.6577354122e-05,8.0813495658e-07,1.9797875692e-04,-3.6456775550e+00,-3.4759689930e+00,-3.4854962173e+00,-3.6536858075e+00,-3.4758952146e+00,-3.4855214560e+00,3.1304106399e-05,8.0082524783e-03,3.4861094652e-02,3.4862249322e-02,1.1546697172e-06,3.3122015494e-05,0,0,317289,0,0,2.0721493194e-06,2.0261908522e-04,1.1814445009e-07,1.8310371400e-05,9.9999792785e-01,9.9830298704e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
21,2.1000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9830310519e-01,5.7887249082e-03,-1.0000000000e-06,9.9830065853e-01,5.7888555474e-03,-5.3238885038e-06,3.1091587398e-05,1.3063922596e-07,1.6667164512e-07,3.1091587398e-05,1.8380387298e-06,9.1702722620e-01,6.0032597295e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.1945729400e-03,0.0000000000e+00,1.0000000000e+00,5.2000298195e-03,-6.1070320311e-05,1.4063920948e-03,5.4568794679e-06,5.6385726350e-06,1.4063920948e-03,7.1790459452e-05,8.2186211480e-01,4.6502233435e-01,1.8894901982e-02,3.3830425271e+01,4.5233846596e+01,3.9058186472e+01,2.5241856154e-02,3.0005921696e-02,2.9733294581e-02,2.5039023848e-02,3.0008116414e-02,2.9732625298e-02,-2.0356389473e-04,2.8458205830e-05,8.3889796100e-07,2.0356389473e-04,-3.6536858075e+00,-3.4758952146e+00,-3.4855214560e+00,-3.6619618840e+00,-3.4758198118e+00,-3.4855478544e+00,3.2633586606e-05,8.2897123572e-03,3.4862249322e-02,3.4863394850e-02,1.1455284465e-06,3.2858707306e-05,0,0,317001,0,0,2.1775585559e-06,2.2372467419e-04,1.1826561642e-07,1.8313262244e-05,9.9999782244e-01,9.9830054026e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
22,2.2000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9830065853e-01,5.7888555474e-03,-1.0000000000e-06,9.9829819448e-01,5.7889856438e-03,-5.3115831601e-06,3.0908010697e-05,1.3009637249e-07,1.6611799352e-07,3.0908010697e-05,1.8296357301e-06,9.3360618309e-01,6.0141104239e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.2000298195e-03,0.0000000000e+00,1.0000000000e+00,5.2054922490e-03,-5.9863200692e-05,1.4044586765e-03,5.4624295153e-06,5.6414737557e-06,1.4044586765e-03,7.1787533412e-05,8.1735907661e-01,4.7921413845e-01,1.8630416305e-02,3.3960642290e+01,4.5439956982e+01,3.9235970435e+01,2.5039023848e-02,3.0008116414e-02,2.9732625298e-02,2.4831583369e-02,3.0010346180e-02,2.9731930532e-02,-2.0873414651e-04,3.0365603633e-05,8.6926892658e-07,2.0873414651e-04,-3.6619618840e+00,-3.4758198118e+00,-3.4855478544e+00,-3.6704938252e+00,-3.4757432104e+00,-3.4855754032e+00,3.3961885844e-05,8.5685866320e-03,3.4863394850e-02,3.4864531252e-02,1.1364017037e-06,3.2595841815e-05,0,0,316713,0,0,2.2762122492e-06,2.3534741786e-04,1.1838490412e-07,1.8316035082e-05,9.9999772379e-01,9.9829807609e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
23,2.3000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9829819448e-01,5.7889856438e-03,-1.0000000000e-06,9.9829571214e-01,5.7891151733e-03,-5.3043611655e-06,3.0718065234e-05,1.2952950048e-07,1.6554438026e-07,3.0718065234e-05,1.8209028009e-06,9.4687454789e-01,5.9557879413e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.2054922490e-03,0.0000000000e+00,1.0000000000e+00,5.2109599455e-03,-5.8762724587e-05,1.4023036784e-03,5.4676965088e-06,5.6428887797e-06,1.4023036784e-03,7.1775315811e-05,8.1178905346e-01,4.8700403284e-01,1.8698233145e-02,3.4086864023e+01,4.5650781315e+01,3.9417433910e+01,2.4831583369e-02,3.0010346180e-02,2.9731930532e-02,2.4619951125e-02,3.0012597874e-02,2.9731210890e-02,-2.1349858987e-04,3.2291900652e-05,8.9928362977e-07,2.1349858987e-04,-3.6704938252e+00,-3.4757432104e+00,-3.4855754032e+00,-3.6792700532e+00,-3.4756658613e+00,-3.4856040932e+00,3.5289861290e-05,8.8369445374e-03,3.4864531252e-02,3.4865658534e-02,1.1272819491e-06,3.2333202501e-05,0,0,316593,0,0,2.3756128280e-06,2.4455208182e-04,1.1850247990e-07,1.8318753668e-05,9.9999762439e-01,9.9829559364e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
24,2.4000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9829571214e-01,5.7891151733e-03,-1.0000000000e-06,9.9829321073e-01,5.7892441118e-03,-5.3008053490e-06,3.0530308382e-05,1.2893856928e-07,1.6494931868e-07,3.0530308382e-05,1.8118458040e-06,9.5531887478e-01,5.9883400246e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.2109599455e-03,0.0000000000e+00,1.0000000000e+00,5.2164321501e-03,-5.7877807578e-05,1.4005413795e-03,5.4722045768e-06,5.6433303905e-06,1.4005413795e-03,7.1753953171e-05,8.0633657950e-01,4.8208053024e-01,1.8359148944e-02,3.4212511066e+01,4.5873803891e+01,3.9602681980e+01,2.4619951125e-02,3.0012597874e-02,2.9731210890e-02,2.4404526672e-02,3.0014857733e-02,2.9730466977e-02,-2.1786725646e-04,3.4229118257e-05,9.2930982356e-07,2.1786725646e-04,-3.6792700532e+00,-3.4756658613e+00,-3.4856040932e+00,-3.6882793920e+00,-3.4755882373e+00,-3.4856339150e+00,3.6631289880e-05,9.0949598324e-03,3.4865658534e-02,3.4866776698e-02,1.1181637898e-06,3.2070634452e-05,0,0,315981,0,0,2.4756957037e-06,2.5450124798e-04,1.1861816366e-07,1.8321437003e-05,9.9999752430e-01,9.9829309211e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
25,2.5000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9829321073e-01,5.7892441118e-03,-1.0000000000e-06,9.9829068942e-01,5.7893724357e-03,-5.3031978643e-06,3.0335958375e-05,1.2832386030e-07,1.6433262530e-07,3.0335958375e-05,1.8024705986e-06,9.6050460250e-01,6.0636167173e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.2164321501e-03,0.0000000000e+00,1.0000000000e+00,5.2219088441e-03,-5.6981975527e-05,1.3985508752e-03,5.4766940104e-06,5.6422883877e-06,1.3985508752e-03,7.1723435611e-05,8.0501641168e-01,4.7513156467e-01,1.8162480107e-02,3.4334560026e+01,4.6102083141e+01,3.9791736778e+01,2.4404526672e-02,3.0014857733e-02,2.9730466977e-02,2.4185692175e-02,3.0017111497e-02,2.9729699393e-02,-2.2185098537e-04,3.6169412970e-05,9.5903716295e-07,2.2185098537e-04,-3.6882793920e+00,-3.4755882373e+00,-3.4856339150e+00,-3.6975110841e+00,-3.4755108283e+00,-3.4856648596e+00,3.7974305676e-05,9.3428217000e-03,3.4866776698e-02,3.4867885741e-02,1.1090438321e-06,3.1808040121e-05,0,0,316365,0,0,2.5909014689e-06,3.0041709318e-04,1.1873179078e-07,1.8324118232e-05,9.9999740910e-01,9.9829057069e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
26,2.6000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9829068942e-01,5.7893724357e-03,-1.0000000000e-06,9.9828814743e-01,5.7895001214e-03,-5.3057578363e-06,3.0135113942e-05,1.2768568522e-07,1.6369467341e-07,3.0135113942e-05,1.7927830368e-06,9.6339812102e-01,6.1368589048e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.2219088441e-03,0.0000000000e+00,1.0000000000e+00,5.2273900034e-03,-5.6904143113e-05,1.3963205835e-03,5.4811593756e-06,5.6395220729e-06,1.3963205835e-03,7.1683825310e-05,8.0627102322e-01,4.6484375000e-01,1.7972592954e-02,3.4451469650e+01,4.6335334459e+01,3.9984662861e+01,2.4185692175e-02,3.0017111497e-02,2.9729699393e-02,2.3963812025e-02,3.0019344514e-02,2.9728908732e-02,-2.2546142877e-04,3.8104804795e-05,9.8839430751e-07,2.2546142877e-04,-3.6975110841e+00,-3.4755108283e+00,-3.4856648596e+00,-3.7069548034e+00,-3.4754341375e+00,-3.4856969176e+00,3.9315998266e-05,9.5807384153e-03,3.4867885741e-02,3.4868985656e-02,1.0999146106e-06,3.1545205201e-05,0,0,316773,0,0,2.6946847835e-06,3.1048484129e-04,1.1884324870e-07,1.8326801691e-05,9.9999730532e-01,9.9828802859e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
27,2.7000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9828814743e-01,5.7895001214e-03,-1.0000000000e-06,9.9828558400e-01,5.7896271457e-03,-5.3084853284e-06,2.9927873529e-05,1.2702434948e-07,1.6303519133e-07,2.9927873529e-05,1.7827889616e-06,9.6551626700e-01,6.2785961010e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.2273900034e-03,0.0000000000e+00,1.0000000000e+00,5.2328743159e-03,-5.8248301366e-05,1.3938460433e-03,5.4843124532e-06,5.6388612888e-06,1.3938460433e-03,7.1635487185e-05,8.0805460612e-01,4.5757830584e-01,1.7992938006e-02,3.4586773830e+01,4.6573507535e+01,4.0181697737e+01,2.3963812025e-02,3.0019344514e-02,2.9728908732e-02,2.3739232864e-02,3.0036843461e-02,2.9728095584e-02,-2.2871061106e-04,4.0025263401e-05,1.0170851421e-06,2.2871061106e-04,-3.7069548034e+00,-3.4754341375e+00,-3.4856969176e+00,-3.7166006556e+00,-3.4748333443e+00,-3.4857300798e+00,4.0645119194e-05,9.8089219435e-03,3.4868985656e-02,3.4870076416e-02,1.0907599819e-06,3.1281666540e-05,0,0,317421,0,0,2.8007444628e-06,3.1902075282e-04,1.1895246629e-07,1.8329474762e-05,9.9999719926e-01,9.9828546505e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
28,2.8000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9828558400e-01,5.7896271457e-03,-1.0000000000e-06,9.9828299835e-01,5.7897534857e-03,-5.3113910666e-06,2.9714336442e-05,1.2633995317e-07,1.6235489122e-07,2.9714336442e-05,1.7724942123e-06,9.6572649920e-01,6.3552291305e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.2328743159e-03,0.0000000000e+00,1.0000000000e+00,5.2383602901e-03,-5.8955459588e-05,1.3911568803e-03,5.4859742020e-06,5.6380552957e-06,1.3911568803e-03,7.1578733023e-05,8.1067685728e-01,4.5407443576e-01,1.7925121166e-02,3.4726735075e+01,4.6817699697e+01,4.0383055994e+01,2.3739232864e-02,3.0036843461e-02,2.9728095584e-02,2.3512283525e-02,3.0055624383e-02,2.9727260531e-02,-2.3161112565e-04,4.1922935309e-05,1.0451611518e-06,2.3161112565e-04,-3.7166006556e+00,-3.4748333443e+00,-3.4857300798e+00,-3.7264391833e+00,-3.4741889142e+00,-3.4857643369e+00,4.1963328710e-05,1.0027599171e-02,3.4870076416e-02,3.4871158013e-02,1.0815967279e-06,3.1017905296e-05,0,0,317781,0,0,2.9090343945e-06,3.2680220588e-04,1.1905917829e-07,1.8332140399e-05,9.9999709097e-01,9.9828287929e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
