host_id,host_family,host_status,host_direction,TA1_m_s,TA2_m_s,LA_m_s,case_id,source_status,total_Nv_m-3,morphology,background_model,parameter,parameter_unit,chi2,AICc,degrees_of_freedom,chi2_survival_probability,RMSE_W_mK,MAPE_percent,max_abs_residual_W_mK,parameter_physicality,fit_data_identity
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,5.12e+21,all_small_at_reported_max,B4_omega4,4.781170981329328e-41,s^3,99.56156328468758,102.36156328468758,6,3.097550384907807e-19,0.056570249297481834,4.819744306215376,0.11180190841130089,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,5.12e+21,all_small_at_reported_max,BU_host_scale,1.8629669431703622,dimensionless,357.43998481705705,360.23998481705706,6,3.900045954850083e-74,0.10718741702793146,9.444696087080954,0.20059027477866886,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR10,B0_none,0.0,none,18749.978066464435,18749.978066464435,7,0.0,0.776323300192691,70.93671362854141,1.0442136836846339,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR10,B1_constant,127715047774.06561,s^-1,94.3580674522969,97.15806745229689,6,3.760791217531696e-18,0.05507211528891238,4.697273888842991,0.10693083270591153,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR10,B2_omega2,2.793906368906707e-15,s,73.27663853179322,76.07663853179322,6,8.683944163982171e-14,0.04853164456554311,4.046003414187047,0.07519327939067322,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR10,B4_omega4,4.695367429065473e-41,s^3,98.04318925783528,100.84318925783528,6,6.421708101986298e-19,0.056137226740770735,4.786272905267994,0.11067134964015335,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR10,BU_host_scale,1.857049156285333,dimensionless,353.8747236763356,356.6747236763356,6,2.2729931480865544e-73,0.10665151048905261,9.403065206810348,0.1997278257583719,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR5,B0_none,0.0,none,17217.927303525823,17217.927303525823,7,0.0,0.7439310301454901,68.06919901044705,0.994181319327907,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR5,B1_constant,126303793758.56358,s^-1,94.35191825357509,97.15191825357509,6,3.771890684073717e-18,0.05507032076880612,4.697109437956909,0.10692522845696928,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR5,B2_omega2,2.730913373820225e-15,s,73.27378044924212,76.07378044924212,6,8.695702866012023e-14,0.04853069809200222,4.045069858042679,0.07509306747165001,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR5,B4_omega4,4.357177120950209e-41,s^3,91.99457755517136,94.79457755517136,6,1.166657817710932e-17,0.05437801544993495,4.640509150104181,0.105760612076914,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR5,BU_host_scale,1.8365048395762889,dimensionless,341.7404254801204,344.5404254801204,6,9.149459113650602e-71,0.10480703066181546,9.258639843430691,0.19675230974718105,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR2,B0_none,0.0,none,11338.113029938337,11338.113029938337,7,0.0,0.6036881209622028,55.323274861402616,0.7898107354046777,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR2,B1_constant,120722930001.50099,s^-1,94.35799545081105,97.15799545081104,6,3.760920993126636e-18,0.05507209427706362,4.697277563940412,0.10693068145623286,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR2,B2_omega2,2.3815441219221366e-15,s,73.44709616461915,76.24709616461915,6,8.010614977732779e-14,0.04858805943415567,4.058604684953672,0.0762328533622435,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR2,B4_omega4,3.004389799476768e-41,s^3,78.57138110733544,81.37138110733544,6,7.046614603615629e-15,0.05025443939046646,4.209552199540199,0.09068761980058604,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR2,BU_host_scale,1.72546276532703,dimensionless,288.73530312457524,291.53530312457525,6,2.117637726895788e-59,0.0963367925583615,8.568347360684918,0.18295310996481173,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_large_Lover2_sphere_bound,B0_none,0.0,none,6053.732586733441,6053.732586733441,7,0.0,0.4411170612393404,40.118009266045185,0.5740724337619323,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_large_Lover2_sphere_bound,B1_constant,108727736637.14272,s^-1,94.36687002411816,97.16687002411815,6,3.7449591086193925e-18,0.05507468404088941,4.697519231657304,0.10693867068565466,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_large_Lover2_sphere_bound,B2_omega2,1.8410661899130005e-15,s,75.63986151684097,78.43986151684096,6,2.8338729418265608e-14,0.049308024327094226,4.145704882276659,0.0831223374432809,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_large_Lover2_sphere_bound,B4_omega4,1.8720621932044975e-41,s^3,77.98547527733257,80.78547527733257,6,9.308354819118001e-15,0.0500667154011237,4.200588882842369,0.08919130113264495,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P0_YU_SCALAR,H-P0,AVAILABLE_CONTROL,scalar,1770.0,1770.0,1770.0,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_large_Lover2_sphere_bound,BU_host_scale,1.5575861779538769,dimensionless,237.99559761513262,240.79559761513264,6,1.504039846493439e-48,0.08746346948739296,7.805160922438402,0.16813041319473365,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,2.1e+21,zero_particle_scattering_limit,B0_none,0.0,none,115191.17044782726,115191.17044782726,7,0.0,1.9242071966976473,181.0765644194058,2.492213280593963,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,2.1e+21,zero_particle_scattering_limit,B1_constant,118152207334.91052,s^-1,66.6735813391972,69.4735813391972,6,1.9627878969225173e-12,0.046293405579936345,3.7808457682197503,0.07487320697681943,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,2.1e+21,zero_particle_scattering_limit,B2_omega2,1.7487849708970718e-15,s,62.7590723794159,65.5590723794159,6,1.2358503177789836e-11,0.04491387199863531,3.6571713951438345,0.07359267906836586,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,2.1e+21,zero_particle_scattering_limit,B4_omega4,3.9714854985342265e-41,s^3,70.88598081850206,73.68598081850206,6,2.690479853240685e-13,0.04773340502080722,4.015519707361286,0.08394751697157254,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,2.1e+21,zero_particle_scattering_limit,BU_host_scale,3.2067495265845976,dimensionless,372.30738505465206,375.10738505465207,6,2.499526542617868e-77,0.10939388964216597,9.614999659457247,0.2041340218156209,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,2.1e+21,all_small_at_reported_max,B0_none,0.0,none,113568.04079064538,113568.04079064538,7,0.0,1.9106023424898984,179.85273842513882,2.47166217158624,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,2.1e+21,all_small_at_reported_max,B1_constant,117665531122.2444,s^-1,66.66558585849785,69.46558585849785,6,1.9701918592958274e-12,0.04629062974938421,3.7806709077202223,0.07488074338108852,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,2.1e+21,all_small_at_reported_max,B2_omega2,1.745737944344617e-15,s,62.76744894817448,65.56744894817449,6,1.2310031443124211e-11,0.04491686926715564,3.657438954813487,0.07360334913069533,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,2.1e+21,all_small_at_reported_max,B4_omega4,3.96540319854571e-41,s^3,70.85750401823414,73.65750401823414,6,2.7269315173490756e-13,0.04772381616297596,4.014941548528548,0.08389100529343319,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,2.1e+21,all_small_at_reported_max,BU_host_scale,3.201038069116999,dimensionless,370.36064128965086,373.16064128965087,6,6.5472461340335346e-77,0.10910751204344367,9.592906110807933,0.20367586645060476,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR10,B0_none,0.0,none,109603.11465770799,109603.11465770799,7,0.0,1.8769542500697505,176.83898366313292,2.4201244741639707,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR10,B1_constant,117145025012.48344,s^-1,66.65681434698132,69.45681434698132,6,1.9783465095142685e-12,0.04628758430889401,3.780367519058303,0.0748735042631612,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR10,B2_omega2,1.7393049077372347e-15,s,62.77787825956326,65.57787825956326,6,1.2249946384689486e-11,0.044920600759883196,3.6577698094392943,0.07361526994003942,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR10,B4_omega4,3.9326347580740265e-41,s^3,70.71195695173657,73.51195695173656,6,2.921082174998668e-13,0.04767477667059943,4.011731374217682,0.0836420160164234,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR10,BU_host_scale,3.1875557552632854,dimensionless,365.65507235268717,368.4550723526872,6,6.711411804238407e-76,0.1084121706921945,9.539271492379124,0.20256211890006637,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR5,B0_none,0.0,none,96607.5312847208,96607.5312847208,7,0.0,1.762169707210087,166.49324149271584,2.247058796882214,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR5,B1_constant,116097660334.77634,s^-1,66.64349634795803,69.44349634795803,6,1.990792363251557e-12,0.04628295995950277,3.779825606366055,0.07485115973234824,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR5,B2_omega2,1.7154533792228561e-15,s,62.81171556924477,65.61171556924477,6,1.2057011482997503e-11,0.044932705242840765,3.658834541563844,0.07365174857483536,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR5,B4_omega4,3.7008178368270656e-41,s^3,69.34893545808177,72.14893545808177,6,5.560273114578838e-13,0.04721305884433186,3.9783606448704636,0.08132356116959805,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR5,BU_host_scale,3.1374808587358856,dimensionless,348.6235510950354,351.4235510950354,6,3.0476427736395645e-72,0.10585724821420252,9.340179476832313,0.19845726773118333,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_100,H-P2,PROVISIONAL_HOST_ENVELOPE,[100],1266.1929796897386,1266.1929796897386,3588.4887599907215,lower_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR2,B0_none,0.0,none,56614.282406999686,56614.282406999686,7,0.0,1.3489791665009365,128.246153633683,1.6696135711819426,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
