particle_id,component_cell_count,h_volume_nm3,equivalent_radius_nm,centroid_x_nm,centroid_y_nm,centroid_z_nm,overlap_parent_count,step,age_h,registered_age_h,elapsed_physical_time_s,temperature_K,source_phi,source_xB,unexpected_merge
4,9537,3523.298376253082,9.439600286704636,242.77273089036444,57.68796447329351,48.134230082315376,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
5,12208,4860.571878074905,10.50831106447489,11.240955531570796,61.90261128565238,167.75687259189905,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
11,36063,19148.141358957102,16.59635331717708,18.651371633631246,118.14173203879804,209.9256633037838,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
10,34799,18405.71703816152,16.379024929572097,18.237870897643592,193.94755448639512,151.6841136883832,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
21,14032,5867.049213830557,11.188633306514681,42.11623427945098,125.31767175835161,93.6103173213945,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
27,33271,17361.37768329166,16.063192300287643,56.97094371418185,170.24378348397397,26.884695741804673,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
28,23321,11187.197833929637,13.874294315845413,60.17183230053361,206.24976566446344,64.23084825549995,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
31,29342,14882.946208911031,15.259258640557334,70.0473162709702,1.7358181532665278,6.891148912583671,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
37,37381,19991.7678113368,16.836592342105504,91.3488942196011,50.40545856207281,172.4708519231564,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
38,7801,2663.4925678350983,8.59912561909459,90.34946558418461,112.35103958743021,184.88521491352498,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
43,15470,6671.1960110907,11.678086756019107,101.31816515146241,185.9088825275045,224.5821943689271,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
46,32168,16692.60576279291,15.854230783668822,110.288703567736,241.76127399599469,138.09723320757988,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
48,35754,18902.322865694896,16.52502743663547,112.25247875487501,95.16543823942897,128.4729035706906,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
51,23425,11261.932708025535,13.905121017143157,126.60800715206265,182.4518144997547,170.05436997136937,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
55,20527,9545.77822044502,13.159546113208146,138.8875149463882,53.78500466731849,115.14348109811446,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
64,25807,12667.903742467091,14.461234939900711,158.6026161772294,97.72865056997838,146.2933326186608,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
68,42098,23063.726456184075,17.6582213461918,168.406109965145,128.61344642313762,27.401878548168554,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
66,20489,9510.964645341046,13.143528948206901,164.90452543290127,210.51301393694277,129.86060537412575,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
74,21771,10283.283464292117,13.490076093670915,183.56933727466017,74.78346300238705,116.77983926259708,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
84,40179,21859.731915081244,17.34544345007223,210.53343440685455,25.266475939488483,218.48557127814595,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
88,41226,22484.27042765673,17.50908281762469,219.66187855786944,89.26131576290231,149.659153386671,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
89,30308,15513.86108190537,15.47190403370564,217.53291990357465,172.1974672574887,227.41626257813985,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
90,26594,13219.756800159572,14.668249396995165,223.06577550832515,178.96340144127467,81.04291236772987,1,25431,13.0,13.0,25200.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_25431.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_25431.vtk,0
96,34750,18299.391939850982,16.347424863171213,233.76895965170138,231.51098814758407,65.6836397153144,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
1,13217,5433.18600470994,10.905744563563738,5.802029264142464,6.377119998861102,144.5705346267472,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
3,25961,12837.36645728694,14.525433747762419,233.51193137607095,30.678126766170937,87.02958955118483,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
5,6140,1885.676388875688,7.66407097459401,11.34748463900393,62.03283570144795,167.9873194966361,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
88,46084,25686.519399013254,18.303699770302586,219.98232702130068,89.01443394703406,149.61516960748872,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
11,38850,20932.01449336797,17.096510309212114,18.750274470536006,118.11894383988168,209.83428973950393,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
10,36451,19473.64165927516,16.689866197167508,18.20565843303102,194.1032857043384,151.66608724932436,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
21,9054,3275.9531969781688,9.21332433264489,42.34889317568402,125.30472125635498,93.62912066297967,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
27,36001,19114.05155881682,16.58649853218417,57.08346735437989,170.14818564516847,26.9509802877692,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
28,22819,10885.164984811145,13.748293730850664,60.274065962899705,206.30192824782884,64.19130678159895,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
31,30260,15471.73070352407,15.457885857406371,69.9028844493257,1.759460642502094,6.89338513781787,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
37,40853,22247.782795006067,17.44747998736659,91.14813442814739,50.51716377752606,172.48351398914983,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
43,11186,4373.148034242584,10.144606126597091,100.90657447210039,185.94343577092027,224.56888212955678,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
48,39513,21288.373518770943,17.192985256818982,112.50252084340549,95.10566883646335,128.60775237586623,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
46,33802,17717.81076467426,16.17237550137115,110.4598724358884,241.67910485688847,138.11260443458553,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
51,23145,11094.649568050132,13.835929061481785,126.82890176338498,182.41353312830958,170.15096283354694,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
55,18533,8366.087284671026,12.593446282157418,138.97986597552563,54.00107503652987,114.79159389745269,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
64,25815,12699.111755629932,14.47310052609994,158.19999001432896,97.49115526300115,146.14667488892502,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
68,45296,25208.53889429396,18.189455067442964,168.44995366167763,128.76305639170056,27.402424522623743,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
66,19037,8678.706694726103,12.748393708016028,164.95612241955493,210.62070036286713,129.79361027392815,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
74,21178,9941.903049571743,13.339113609756351,183.58308756556153,74.3976193552443,116.84799677205507,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
84,42875,23644.981188417867,17.80533385283462,210.4613242687852,25.276308089156927,218.47454104535564,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
89,30275,15503.912547178914,15.468596116839816,217.32067300365551,172.07541618380498,227.45234304470682,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
90,26052,12873.700230462051,14.53912468366907,223.1331963770798,178.97263417837678,81.18566483664904,1,29064,14.0,14.0,28800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_29064.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_29064.vtk,0
96,37006,19747.029031470374,16.7676056632547,233.7505978234433,231.49143837819489,65.73543751641502,1,32697,15.0,15.0,32400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_32697.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_32697.vtk,0
1,6385,2017.5681856168053,7.838745008626448,6.3871138424418366,6.5149082604847655,144.48243186500744,1,32697,15.0,15.0,32400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/phi_32697.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_12h48h_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps152600_xB0.030/xB_32697.vtk,0
