S_isotropic_finite_box,case_id,diagnostic_only_not_in_transport_rate,nearest_neighbor_mean_nm,nearest_surface_gap_mean_nm,particle_count,q_nm-1,time_h
0.9868129731280897,002,True,77.00482722754707,40.63893717421856,48,0.2316646572509421,24
1.0326823276492652,002,True,77.00482722754707,40.63893717421856,48,0.255512984293423,24
0.946298854443834,002,True,77.00482722754707,40.63893717421856,48,0.2818163371023462,24
0.975039005633143,002,True,77.00482722754707,40.63893717421856,48,0.3108274441606434,24
0.9988072225444286,002,True,77.00482722754707,40.63893717421856,48,0.3428250506582627,24
0.9687389194558435,002,True,77.00482722754707,40.63893717421856,48,0.3781165967381518,24
0.9938609607217468,002,True,77.00482722754707,40.63893717421856,48,0.4170411714497508,24
1.0038817993373021,002,True,77.00482722754707,40.63893717421856,48,0.459972770792242,24
0.9795744217591073,002,True,77.00482722754707,40.63893717421856,48,0.50732389115156,24
0.9859271049584662,002,True,77.00482722754707,40.63893717421856,48,0.559549492657709,24
0.9954460065506437,002,True,77.00482722754707,40.63893717421856,48,0.6171513705432105,24
1.0151937956360917,002,True,77.00482722754707,40.63893717421856,48,0.6806829765036615,24
1.0084517160960544,002,True,77.00482722754707,40.63893717421856,48,0.7507547363851212,24
