dissolution_group_id,member_particle_ids,member_count,interval_start_step,interval_end_step,interval_start_age_h,interval_end_age_h,interval_width_s,strong_first_absent_step,medium_first_absent_step,low_first_absent_step,last_medium_h_volume_nm3,last_medium_equivalent_radius_nm,legacy_temporal_qualified,qualification_class,exact_event_time_claimed
DG_P067,P067,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,1556.232931600051,7.188892631169569,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P069,P069,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,1549.6797980781646,7.178787877092011,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P071,P071,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,2748.0755939458245,8.689204569867831,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P076,P076,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,1797.5284999885314,7.5427386242465335,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P070,P070,1,18165,21798,11.000047922752483,12.00005750730298,3600.034504381788,21798,21798,21798,2921.3558517830334,8.868127956503647,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P075,P075,1,18165,21798,11.000047922752483,12.00005750730298,3600.034504381788,21798,21798,21798,3212.2790871833154,9.153240784103327,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P060,P060,1,21798,25431,12.00005750730298,13.000067091853477,3600.034504381788,25431,25431,25431,3532.5629418548046,9.447866901760126,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P080,P080,1,21798,25431,12.00005750730298,13.000067091853477,3600.034504381788,25431,25431,25431,3682.899860691118,9.58003510189531,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P065,P065,1,29064,32697,14.000076676403973,15.00008626095447,3600.034504381788,32697,32697,32697,2969.295609627532,8.916373975554574,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P072,P072,1,29064,32697,14.000076676403973,15.00008626095447,3600.034504381788,32697,32697,32697,3741.4117976374737,9.630502922055891,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P082,P082,1,29064,32697,14.000076676403973,15.00008626095447,3600.034504381788,32697,32697,32697,704.2241832801384,5.519174285325072,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P073,P073,1,32697,36330,15.00008626095447,16.000095845504966,3600.034504381788,36330,36330,36330,3077.692255751073,9.023579746899898,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P074,P074,1,32697,36330,15.00008626095447,16.000095845504966,3600.034504381788,36330,36330,36330,2425.5924459427783,8.33507938911142,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P090,P090,1,36330,39963,16.000095845504966,17.000105430055463,3600.034504381788,39963,39963,39963,4107.330563866569,9.9347516689033,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P081,P081,1,39963,43596,17.000105430055463,18.00011501460596,3600.034504381788,43596,43596,43596,2137.54850944893,7.991147066530022,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P068,P068,1,50862,54495,20.000134183706955,21.000143768257452,3600.034504381788,54495,54495,54495,2373.336666674564,8.274788709244959,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P085,P085,1,50862,54495,20.000134183706955,21.000143768257452,3600.034504381788,54495,54495,54495,2353.243398466883,8.251370344743597,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P093,P093,1,58128,61761,22.000153352807946,23.000162937358443,3600.034504381788,61761,61761,61761,436.52820795493335,4.705884182075428,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P062,P062,1,65394,69027,24.00017252190894,25.000182106459437,3600.034504381788,69027,69027,69027,3133.979127383883,9.078257493355814,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P089,P089,1,69027,72660,25.000182106459437,26.00019169100993,3600.034504381788,72660,72660,72660,2229.132411569034,8.10368253608375,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P094,P094,1,94458,98091,32.000249198312915,33.00025878286341,3600.034504381788,98091,98091,98091,454.8546732981426,4.770838155610053,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P086,P086,1,98091,101724,33.00025878286341,34.00026836741391,3600.034504381788,101724,101724,101724,2849.1252596178747,8.794428949900714,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P095,P095,1,123522,127155,40.000325874716886,41.00033545926738,3600.034504381788,127155,127155,127155,2703.774002898228,8.642258641731907,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
