step,time_code,dt,phi_rhs_total_explicit_signed_mean,phi_rhs_total_explicit_abs_mean,phi_rhs_total_explicit_abs_max,phi_rhs_total_explicit_rms,phi_rhs_chem_signed_mean,phi_rhs_chem_abs_mean,phi_rhs_chem_abs_max,phi_rhs_chem_rms,phi_rhs_double_well_signed_mean,phi_rhs_double_well_abs_mean,phi_rhs_double_well_abs_max,phi_rhs_double_well_rms,phi_rhs_elastic_signed_mean,phi_rhs_elastic_abs_mean,phi_rhs_elastic_abs_max,phi_rhs_elastic_rms,phi_update_explicit_est_signed_mean,phi_update_explicit_est_abs_mean,phi_update_explicit_est_abs_max,phi_update_explicit_est_rms,dphi_actual_signed_mean,dphi_actual_abs_mean,dphi_actual_abs_max,dphi_actual_rms,eta_rhs_total_explicit_signed_mean,eta_rhs_total_explicit_abs_mean,eta_rhs_total_explicit_abs_max,eta_rhs_total_explicit_rms,eta_rhs_bulk_signed_mean,eta_rhs_bulk_abs_mean,eta_rhs_bulk_abs_max,eta_rhs_bulk_rms,eta_rhs_double_well_signed_mean,eta_rhs_double_well_abs_mean,eta_rhs_double_well_abs_max,eta_rhs_double_well_rms,eta_rhs_elastic_signed_mean,eta_rhs_elastic_abs_mean,eta_rhs_elastic_abs_max,eta_rhs_elastic_rms,eta_update_explicit_est_signed_mean,eta_update_explicit_est_abs_mean,eta_update_explicit_est_abs_max,eta_update_explicit_est_rms,deta_actual_signed_mean,deta_actual_abs_mean,deta_actual_abs_max,deta_actual_rms,phi_grad_denom_min,phi_grad_denom_max,phi_grad_denom_mean,phi_grad_denom_at_kmax,eta_grad_denom_min,eta_grad_denom_max,eta_grad_denom_mean,eta_grad_denom_at_kmax,eta_rhs_total_absmax_over_phi_rhs_total_absmax,eta_rhs_bulk_absmax_over_phi_chem_absmax,eta_rhs_dw_absmax_over_phi_dw_absmax,eta_rhs_elastic_absmax_over_phi_elastic_absmax,eta_Ldt_rhs_absmax_over_phi_Ldt_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax,eta_Ldt_dw_absmax_over_phi_Ldt_dw_absmax,eta_Ldt_elastic_absmax_over_phi_Ldt_elastic_absmax,deta_absmax_over_dphi_absmax,deta_absmean_over_dphi_absmean,deta_rms_over_dphi_rms,phi_damping_stronger_than_eta,phi_actual_over_explicit_est_absmax,eta_actual_over_explicit_est_absmax,corr_abs_deta_abs_dxB,corr_abs_deta_abs_dY,corr_abs_deta_local_xB,corr_abs_deta_eta_before,corr_abs_deta_phi_before,max_abs_deta_idx,max_abs_deta_i,max_abs_deta_j,max_abs_deta_k,max_abs_deta_value,max_abs_deta_eta_before,max_abs_deta_phi_before,max_abs_deta_xB_before,max_abs_deta_Y_before,max_abs_deta_eta_rhs_bulk,max_abs_deta_eta_rhs_dw,max_abs_deta_eta_rhs_total,max_abs_deta_dxB,max_abs_dphi_idx,max_abs_dphi_i,max_abs_dphi_j,max_abs_dphi_k,max_abs_dphi_value,max_abs_dphi_eta_before,max_abs_dphi_phi_before,max_abs_dphi_xB_before,max_abs_dphi_Y_before,max_abs_dphi_phi_rhs_chem,max_abs_dphi_phi_rhs_dw,max_abs_dphi_phi_rhs_total,max_abs_dphi_dxB,xB_min_after,xB_max_after,xBtot_rel_delta,eta_far_field_max,xB_clip_low_count,xB_clip_high_count,nan_inf_flag,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
11,1.1000000000e-03,1.0000000000e-04,-8.4856495978e-02,1.2570100370e-01,1.1661855915e+00,2.4420513847e-01,-2.0180067217e-01,2.0180067217e-01,1.0826493856e+00,3.2025568096e-01,1.1694417619e-01,1.1730344764e-01,1.9245005925e-01,1.2696479788e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0330130165e-05,3.0115758818e-05,2.7939764184e-04,5.8507273895e-05,2.0330130165e-05,2.4552061113e-05,1.5500966358e-03,4.6812261981e-05,4.3680679820e-04,2.8362662599e-03,4.6059594614e-01,2.7032804159e-02,-6.7623308282e-04,6.7623308282e-04,1.7541636423e-01,8.9836260116e-03,1.1130398810e-03,2.9020609078e-03,3.7754890437e-01,2.7216316846e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.0746165847e-11,1.3470864111e-10,2.1876032897e-08,1.2839247024e-09,1.1093858485e-08,1.5717362805e-08,5.9722309845e-06,5.9289007949e-08,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.9495938684e-01,1.6202509008e-01,1.9618019648e+00,nan,7.8297127897e-05,3.2120009355e-05,3.8890950428e-04,nan,3.8528120418e-03,6.4016469871e-04,1.2665273037e-03,4.1920690912e+00,5.5479946990e+00,2.7300338286e+02,2.6753193501e-01,2.6544457122e-01,-3.0969085421e-01,2.5279317087e-01,3.4589959986e-01,447024,48,48,48,-5.9722309845e-06,9.9906737874e-01,6.2805855067e-01,3.0801440906e-02,-3.4489080307e+00,-1.5292267398e-06,-3.6490153657e-03,-3.6505445924e-03,1.2613168644e-04,447024,48,48,48,-1.5500966358e-03,9.9906737874e-01,6.2805855067e-01,3.0801440906e-02,-3.4489080307e+00,-1.0383229811e+00,-1.1965842587e-01,-1.1579814070e+00,1.2613168644e-04,2.3022473564e-02,3.0927572592e-02,-5.0511800334e-05,3.2864653074e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
12,1.2000000000e-03,1.0000000000e-04,-8.5252352938e-02,1.2612435600e-01,1.1679559929e+00,2.4567974443e-01,-2.0221529269e-01,2.0221529269e-01,1.0830785277e+00,3.2151743025e-01,1.1696293976e-01,1.1731986108e-01,1.9245007977e-01,1.2697546081e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0424970559e-05,3.0217186615e-05,2.7982179901e-04,5.8860563655e-05,2.0424970559e-05,2.4551801619e-05,1.4682936911e-03,4.6067583934e-05,4.3182611502e-04,2.8353879651e-03,4.6096003548e-01,2.7029360585e-02,-6.8125778304e-04,6.8125778304e-04,1.7674973327e-01,9.0504185376e-03,1.1130838981e-03,2.9021062529e-03,3.7754890527e-01,2.7216316368e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.0509607992e-11,1.3466692645e-10,2.1893325342e-08,1.2837611496e-09,8.8295748605e-09,1.2602563623e-08,5.2744812132e-06,4.6853878040e-08,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.9467243482e-01,1.6319198355e-01,1.9618017603e+00,nan,7.8240242254e-05,3.2351335437e-05,3.8890946374e-04,nan,3.5922521804e-03,5.1330504453e-04,1.0170682731e-03,4.1920690912e+00,5.2472455551e+00,2.4091731753e+02,2.7770885933e-01,2.7610801202e-01,-3.1361138995e-01,2.6239393042e-01,3.5047602592e-01,447024,48,48,48,-5.2744812132e-06,9.9906140650e-01,6.2650845403e-01,3.0927572592e-02,-3.4446912507e+00,-1.5651770686e-06,-3.6723166826e-03,-3.6738818597e-03,1.3062210650e-04,447024,48,48,48,-1.4682936911e-03,9.9906140650e-01,6.2650845403e-01,3.0927572592e-02,-3.4446912507e+00,-1.0436219608e+00,-1.1840969202e-01,-1.1620316528e+00,1.3062210650e-04,2.3337046834e-02,3.1058194699e-02,-5.1565073579e-05,3.2908108178e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
13,1.3000000000e-03,1.0000000000e-04,-8.5663705573e-02,1.2656639076e-01,1.1698946115e+00,2.4720206157e-01,-2.0264529357e-01,2.0264529357e-01,1.0840323845e+00,3.2282195137e-01,1.1698158800e-01,1.1733617182e-01,1.9245008910e-01,1.2698607882e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0523523445e-05,3.0323090401e-05,2.8028625807e-04,5.9225284178e-05,2.0523523445e-05,2.4556749560e-05,1.3966545520e-03,4.5403327462e-05,4.2598342197e-04,2.8347434406e-03,4.6147878377e-01,2.7030029003e-02,-6.8713560728e-04,6.8713560728e-04,1.7834416622e-01,9.1295981990e-03,1.1131190293e-03,2.9021426134e-03,3.7754890610e-01,2.7216316857e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.0232108925e-11,1.3463631471e-10,2.1917963325e-08,1.2837928962e-09,7.1687281920e-09,1.0347853219e-08,4.5332283988e-06,3.8505689632e-08,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.9446184233e-01,1.6451922357e-01,1.9618016695e+00,nan,7.8198494196e-05,3.2614448772e-05,3.8890944574e-04,nan,3.2457764106e-03,4.2138529750e-04,8.4808078581e-04,4.1920690912e+00,4.9829576436e+00,2.0682708204e+02,2.8383830560e-01,2.8288723797e-01,-3.1342474040e-01,2.7874536392e-01,3.5173174394e-01,447024,48,48,48,-4.5332283988e-06,9.9905613202e-01,6.2504016034e-01,3.1058194699e-02,-3.4403418606e+00,-1.5987901167e-06,-3.6928949551e-03,-3.6944937452e-03,1.4032376684e-04,447024,48,48,48,-1.3966545520e-03,9.9905613202e-01,6.2504016034e-01,3.1058194699e-02,-3.4403418606e+00,-1.0487654909e+00,-1.1722012786e-01,-1.1659856188e+00,1.4032376684e-04,2.3703291224e-02,3.1198518466e-02,-5.1089850270e-05,3.2949472548e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
14,1.4000000000e-03,1.0000000000e-04,-8.6087564880e-02,1.2702407204e-01,1.1720955967e+00,2.4875784640e-01,-2.0308768486e-01,2.0308768486e-01,1.0856331462e+00,3.2415765696e-01,1.1700011998e-01,1.1735238189e-01,1.9245008733e-01,1.2699665095e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0625072711e-05,3.0432742818e-05,2.8081357557e-04,5.9598022975e-05,2.0625072711e-05,2.4564851853e-05,1.3332587660e-03,4.4803773950e-05,4.1937926935e-04,2.8343485173e-03,4.6214681158e-01,2.7034945249e-02,-6.9376837200e-04,6.9376837200e-04,1.8016824904e-01,9.2197259701e-03,1.1131476414e-03,2.9021723429e-03,3.7754890688e-01,2.7216317941e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.9918444288e-11,1.3461755781e-10,2.1949691346e-08,1.2840263936e-09,5.9079769759e-09,8.6377943255e-09,3.9358805594e-06,3.2471738588e-08,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.9429105688e-01,1.6595684248e-01,1.9618016916e+00,nan,7.8164637524e-05,3.2899443726e-05,3.8890945012e-04,nan,2.9520755158e-03,3.5163225805e-04,7.2475454019e-04,4.1920690912e+00,4.7478429890e+00,1.7931370866e+02,2.9004200199e-01,2.8984322606e-01,-3.1153528233e-01,2.9507347774e-01,3.5089328732e-01,447024,48,48,48,-3.9358805594e-06,9.9905159880e-01,6.2364350579e-01,3.1198518466e-02,-3.4356891129e+00,-1.6299721646e-06,-3.7105807236e-03,-3.7122106958e-03,1.5586226111e-04,447024,48,48,48,-1.3332587660e-03,9.9905159880e-01,6.2364350579e-01,3.1198518466e-02,-3.4356891129e+00,-1.0538529666e+00,-1.1608259832e-01,-1.1699355649e+00,1.5586226111e-04,2.4120671727e-02,3.1354380727e-02,-4.9224932349e-05,3.2985613658e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
15,1.5000000000e-03,1.0000000000e-04,-8.6521005059e-02,1.2749442084e-01,1.1746532240e+00,2.5033351348e-01,-2.0353954060e-01,2.0353954060e-01,1.0879847488e+00,3.2551343967e-01,1.1701853554e-01,1.1736849406e-01,1.9245007435e-01,1.2700717725e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0728917387e-05,3.0545430155e-05,2.8142633829e-04,5.9975525209e-05,2.0728917387e-05,2.4574490463e-05,1.2766281256e-03,4.4257021270e-05,4.1213426475e-04,2.8342087764e-03,4.6295390178e-01,2.7044098606e-02,-7.0103703991e-04,7.0103703991e-04,1.8218432712e-01,9.3190634436e-03,1.1131713047e-03,2.9021970138e-03,3.7754890762e-01,2.7216319406e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.9574342347e-11,1.3461092080e-10,2.1988024146e-08,1.2844611328e-09,4.8952327330e-09,7.2619390651e-09,3.4266002654e-06,2.7675804813e-08,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.9411963660e-01,1.6745117735e-01,1.9618018278e+00,nan,7.8130655004e-05,3.3195682105e-05,3.8890947711e-04,nan,2.6841021255e-03,2.9550720801e-04,6.2534269182e-04,4.1920690912e+00,4.5362780661e+00,1.5583938978e+02,3.0051817087e-01,3.0115591350e-01,-3.1004383429e-01,3.1377358216e-01,3.5128356938e-01,447024,48,48,48,-3.4266002654e-06,9.9904766291e-01,6.2231024702e-01,3.1354380727e-02,-3.4305448336e+00,-1.6592882444e-06,-3.7259356299e-03,-3.7275949182e-03,1.7754101810e-04,447024,48,48,48,-1.2766281256e-03,9.9904766291e-01,6.2231024702e-01,3.1354380727e-02,-3.4305448336e+00,-1.0589860953e+00,-1.1499130139e-01,-1.1739773966e+00,1.7754101810e-04,2.4593948753e-02,3.1531921745e-02,-4.6095094242e-05,3.3016658643e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
16,1.6000000000e-03,1.0000000000e-04,-8.6961178353e-02,1.2797446073e-01,1.1782063534e+00,2.5191624011e-01,-2.0399801368e-01,2.0399801368e-01,1.0915225412e+00,3.2687875511e-01,1.1703683532e-01,1.1738452540e-01,1.9245006788e-01,1.2701765864e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0834375198e-05,3.0660439304e-05,2.8227760586e-04,6.0354718788e-05,2.0834375198e-05,2.4584185819e-05,1.2256079375e-03,4.3753965244e-05,4.0438371995e-04,2.8345236970e-03,4.6388560470e-01,2.7057331322e-02,-7.0880727249e-04,7.0880727249e-04,1.8435023121e-01,9.4256541817e-03,1.1131909924e-03,2.9022176079e-03,3.7754890834e-01,2.7216321132e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.9206229744e-11,1.3462587798e-10,2.2032275433e-08,1.2850896215e-09,4.0758045202e-09,6.1483872373e-09,2.9845325983e-06,2.3772120573e-08,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.9372186659e-01,1.6889273859e-01,1.9618018975e+00,nan,7.8051800696e-05,3.3481458587e-05,3.8890949094e-04,nan,2.4351446388e-03,2.5009521497e-04,5.4331351321e-04,4.1920690912e+00,4.3418532398e+00,1.3546184130e+02,3.1514618866e-01,3.1657607609e-01,-3.0762791437e-01,3.3430056582e-01,3.5312054101e-01,447024,48,48,48,-2.9845325983e-06,9.9904423631e-01,6.2103361890e-01,3.1531921745e-02,-3.4247151009e+00,-1.6871401561e-06,-3.7393034033e-03,-3.7409905435e-03,2.0538025140e-04,447024,48,48,48,-1.2256079375e-03,9.9904423631e-01,6.2103361890e-01,3.1531921745e-02,-3.4247151009e+00,-1.0642648867e+00,-1.1394146668e-01,-1.1782063534e+00,2.0538025140e-04,2.5106272089e-02,3.1737301996e-02,-4.1813610685e-05,3.3043435930e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
17,1.7000000000e-03,1.0000000000e-04,-8.7405330408e-02,1.2846125732e-01,1.1827128683e+00,2.5349403794e-01,-2.0446035110e-01,2.0446035110e-01,1.1018591199e+00,3.2824368106e-01,1.1705502069e-01,1.1740047794e-01,1.9245008441e-01,1.2702809674e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0940786251e-05,3.0777067240e-05,2.8335728789e-04,6.0732731512e-05,2.0940786251e-05,2.4594114865e-05,1.1792841195e-03,4.3287595583e-05,3.9627232486e-04,2.8352242595e-03,4.6492393528e-01,2.7074344116e-02,-7.1693513833e-04,7.1693513833e-04,1.8662107319e-01,9.5374072801e-03,1.1132074632e-03,2.9022348952e-03,3.7754890903e-01,2.7216323068e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.8820978533e-11,1.3465915124e-10,2.2081591008e-08,1.2858976452e-09,3.4022243082e-09,5.2317812575e-09,2.6010594655e-06,2.0575281298e-08,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.9309958295e-01,1.6936926855e-01,1.9618017326e+00,nan,7.7928438590e-05,3.3575926345e-05,3.8890945825e-04,nan,2.2056257880e-03,2.1272492570e-04,4.7531587330e-04,4.1920690912e+00,4.1618273817e+00,1.1779311846e+02,3.3353506049e-01,3.3556636404e-01,-3.0171723213e-01,3.5658790744e-01,3.5568000617e-01,447024,48,48,48,-2.6010594655e-06,9.9904125178e-01,6.1980801096e-01,3.1737301996e-02,-3.4180107245e+00,-1.7138688606e-06,-3.7509463678e-03,-3.7526602367e-03,2.3916313482e-04,447024,48,48,48,-1.1792841195e-03,9.9904125178e-01,6.1980801096e-01,3.1737301996e-02,-3.4180107245e+00,-1.0697837347e+00,-1.1292913362e-01,-1.1827128683e+00,2.3916313482e-04,2.5648827451e-02,3.1976465131e-02,-3.6485879026e-05,3.3070212362e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
18,1.8000000000e-03,1.0000000000e-04,-8.7850815783e-02,1.2895191302e-01,1.1875788338e+00,2.5505579945e-01,-2.0492390950e-01,2.0492390950e-01,1.1140613209e+00,3.2959895857e-01,1.1707309372e-01,1.1741634374e-01,1.9245008973e-01,1.2703849379e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1047516744e-05,3.0894619753e-05,2.8452308800e-04,6.1106902215e-05,2.1047516744e-05,2.4605452776e-05,1.1369245235e-03,4.2852493852e-05,3.8794847467e-04,2.8361472704e-03,4.6604816013e-01,2.7094708909e-02,-7.2527281446e-04,7.2527281446e-04,1.8895586625e-01,9.6521808879e-03,1.1132212891e-03,2.9022494583e-03,3.7754890971e-01,2.7216325173e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.8425636755e-11,1.3470298970e-10,2.2134986137e-08,1.2868648723e-09,2.8576796694e-09,4.4851482557e-09,2.2682017533e-06,1.7957873557e-08,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.9243555615e-01,1.6960993323e-01,1.9618016819e+00,nan,7.7796801279e-05,3.3623635940e-05,3.8890944820e-04,nan,1.9950328332e-03,1.8228269549e-04,4.1906250822e-04,4.1920690912e+00,3.9958954877e+00,1.0247134285e+02,3.5521811563e-01,3.5752275961e-01,-2.9033850027e-01,3.7964791637e-01,3.5906367470e-01,447024,48,48,48,-2.2682017533e-06,9.9903865072e-01,6.1862872684e-01,3.1976465131e-02,-3.4102562323e+00,-1.7397858381e-06,-3.7610931940e-03,-3.7628329799e-03,2.7848178022e-04,447024,48,48,48,-1.1369245235e-03,9.9903865072e-01,6.1862872684e-01,3.1976465131e-02,-3.4102562323e+00,-1.0756278484e+00,-1.1195098539e-01,-1.1875788338e+00,2.7848178022e-04,2.6247517072e-02,3.2254946911e-02,-3.0213283498e-05,3.3096118177e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
19,1.9000000000e-03,1.0000000000e-04,-8.8295112867e-02,1.2944360226e-01,1.1928744159e+00,2.5659132614e-01,-2.0538616995e-01,2.0538616995e-01,1.1262812290e+00,3.3093601948e-01,1.1709105708e-01,1.1743212755e-01,1.9245008373e-01,1.2704885248e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1153962544e-05,3.1012419882e-05,2.8579181672e-04,6.1474787516e-05,2.1153962544e-05,2.4618436456e-05,1.0979368400e-03,4.2444464172e-05,3.7955890872e-04,2.8372584820e-03,4.6723565967e-01,2.7117889139e-02,-7.3367406782e-04,7.3367406782e-04,1.9130912514e-01,9.7678625462e-03,1.1132329765e-03,2.9022618133e-03,3.7754891037e-01,2.7216327417e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.8027173802e-11,1.3475576676e-10,2.2191386501e-08,1.2879658188e-09,2.4216869502e-09,3.8848095956e-09,1.9789127036e-06,1.5841581462e-08,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.9168889318e-01,1.6985910821e-01,1.9618017465e+00,nan,7.7648782095e-05,3.3673032628e-05,3.8890946101e-04,nan,1.8023921154e-03,1.5780082552e-04,3.7323080338e-04,4.1920690912e+00,3.8417364520e+00,8.9174811295e+01,3.7999078840e-01,3.8215560814e-01,-2.7060415403e-01,4.0413600326e-01,3.6333644071e-01,447024,48,48,48,-1.9789127036e-06,9.9903638252e-01,6.1749180232e-01,3.2254946911e-02,-3.4012972536e+00,-1.7651665447e-06,-3.7699414006e-03,-3.7717065672e-03,3.2277799127e-04,447024,48,48,48,-1.0979368400e-03,9.9903638252e-01,6.1749180232e-01,3.2254946911e-02,-3.4012972536e+00,-1.0818701930e+00,-1.1100422287e-01,-1.1928744159e+00,3.2277799127e-04,2.6894110667e-02,3.2577724903e-02,-2.3096659504e-05,3.3118351092e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
20,2.0000000000e-03,1.0000000000e-04,-8.8735837332e-02,1.2993358950e-01,1.1986554926e+00,2.5809134327e-01,-2.0584475140e-01,2.0584475140e-01,1.1383678918e+00,3.3224700364e-01,1.1710891406e-01,1.1744783434e-01,1.9245006626e-01,1.2705917585e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1259552406e-05,3.1129812242e-05,2.8717686144e-04,6.1834165347e-05,2.1259552406e-05,2.4634423570e-05,1.0618379821e-03,4.2060253623e-05,3.7124367043e-04,2.8385191755e-03,4.6846283784e-01,2.7143266715e-02,-7.4199928102e-04,7.4199928102e-04,1.9363456988e-01,9.8824428066e-03,1.1132429515e-03,2.9022723939e-03,3.7754891103e-01,2.7216329774e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.7632241046e-11,1.3481564348e-10,2.2249671404e-08,1.2891711283e-09,2.0624171841e-09,3.3897488629e-09,1.7273660212e-06,1.4102482747e-08,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.9082358586e-01,1.7009841130e-01,1.9618019280e+00,nan,7.7477242742e-05,3.3720472303e-05,3.8890949698e-04,nan,1.6267698560e-03,1.3760211816e-04,3.3529238491e-04,4.1920690912e+00,3.6975053518e+00,7.7635574470e+01,4.0795259476e-01,4.0947812536e-01,-2.3847003308e-01,4.3008334297e-01,3.6912593978e-01,447024,48,48,48,-1.7273660212e-06,9.9903440361e-01,6.1639386548e-01,3.2577724903e-02,-3.3910063162e+00,-1.7902464262e-06,-3.7776609981e-03,-3.7794512445e-03,3.7137597617e-04,447024,48,48,48,-1.0618379821e-03,9.9903440361e-01,6.1639386548e-01,3.2577724903e-02,-3.3910063162e+00,-1.0885690256e+00,-1.1008646705e-01,-1.1986554926e+00,3.7137597617e-04,2.7559842396e-02,3.2949100879e-02,-1.5238957757e-05,3.3137466388e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
21,2.1000000000e-03,1.0000000000e-04,-8.9170753288e-02,1.3041920762e-01,1.2049617505e+00,2.5954750415e-01,-2.0629742171e-01,2.0629742171e-01,1.1501868249e+00,3.3352476766e-01,1.1712666842e-01,1.1746346919e-01,1.9245007571e-01,1.2706946719e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1363750652e-05,3.1246157838e-05,2.8868773037e-04,6.2183035989e-05,2.1363750652e-05,2.4652549763e-05,1.0282314979e-03,4.1697335285e-05,3.6313172277e-04,2.8398881475e-03,4.6970603971e-01,2.7170173753e-02,-7.5011979225e-04,7.5011979225e-04,1.9589309072e-01,9.9940786011e-03,1.1132515150e-03,2.9022815081e-03,3.7754891167e-01,2.7216332220e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.7246963591e-11,1.3488066289e-10,2.2308717353e-08,1.2904490797e-09,1.7606814845e-09,2.9754884449e-09,1.5089531878e-06,1.2649298685e-08,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.8980991681e-01,1.7031414939e-01,1.9618018350e+00,nan,7.7276292016e-05,3.3763240429e-05,3.8890947855e-04,nan,1.4675228204e-03,1.2069698565e-04,3.0335988136e-04,4.1920690912e+00,3.5617429829e+00,6.7639621048e+01,4.3851010491e-01,4.3886007263e-01,-1.8960305025e-01,4.5772159436e-01,3.7615123992e-01,447024,48,48,48,-1.5089531878e-06,9.9903267624e-01,6.1533202749e-01,3.2949100879e-02,-3.3792871570e+00,-1.8152196006e-06,-3.7843992546e-03,-3.7862144742e-03,4.2350614000e-04,447024,48,48,48,-1.0282314979e-03,9.9903267624e-01,6.1533202749e-01,3.2949100879e-02,-3.3792871570e+00,-1.0957660680e+00,-1.0919568245e-01,-1.2049617505e+00,4.2350614000e-04,2.8227772876e-02,3.3372607019e-02,-6.7469249078e-06,3.3153890637e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
