snapshot_id,replicate,step,age_h,particle_id,equivalent_radius_nm,per_particle_number_density_weight_m-3
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,21,11.96219881223227,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,23,11.63698787601473,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,24,10.80120610091809,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,27,12.82131973014451,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,28,11.97002722024111,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,29,9.933519583976597,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,30,10.114701420862,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,31,12.05939258118466,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,34,9.021608372201326,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,35,11.10133843162362,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,36,9.03185973090511,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,37,12.50135569116266,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,38,11.80914440243772,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,43,12.05463328673144,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,44,6.055101545353893,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,45,9.871577155871178,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,46,12.98815156650088,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,47,8.317415812367297,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,48,13.43227662129821,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,50,10.41964290400776,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,51,12.48271185488849,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,52,10.4866395147381,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,54,10.07798011998696,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,55,12.8001275796669,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,57,9.550552645494605,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,58,9.607371035378858,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,63,9.162327465922196,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,64,12.79624434827057,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,66,11.86866852718081,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,68,13.17586404728562,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,69,10.66501595301601,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,74,12.55677529226044,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,76,9.165849602334839,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,77,7.194168041752682,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,78,6.611571431571424,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,80,5.739966719773982,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,82,9.918810110044921,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,83,8.43949735431814,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,84,13.50770500886023,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,86,10.65154976217943,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,87,8.950771650763187,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,88,13.35747162888403,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,89,12.89979603989816,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,90,12.95469325310718,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,92,9.76416790540393,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,93,7.328382306107745,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,96,12.93718130378289,6.717298979454201e+19
historical_elastic_72848_step_010899,historical_elastic_72848,10899,9,1,13.34349368622359,6.717298979454201e+19
