base_case_tag,case_dir,radius_nominal,r_eff_nm,voxel_count,mean_h,DeltaG_surf_kBT,DeltaG_chem_kBT,DeltaG_el_kBT,DeltaG_total_kBT,is_saddle_candidate,warnings
cntcon_T400_xB0p050_strictref_eyy_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.363nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p01_r1p362553,1.362553,1.3530932757680256,10377,0.00016556512,495.2821197612597,-263.0668532196228,12.869112462668964,245.08436770468654,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.463nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p01_r1p462553,1.462553,1.4516237740910618,12813,0.000204759224,571.1762920044904,-325.3424681225381,16.215652988965047,262.04946860126444,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.563nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p01_r1p562553,1.562553,1.5531887524738646,15695,0.00024969676,652.4631121495424,-396.74383678348124,20.082576118564102,275.80184321497075,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.663nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p01_r1p662553,1.662553,1.6523476150054068,18897,0.000300770427,739.1466486121741,-477.89492003500453,24.505745611229095,285.7574796913084,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.763nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p01_r1p762553,1.762553,1.7543468560709259,22617,0.000358372924,831.2311874146736,-569.4196784342087,29.521052771859257,291.3325865368254,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.863nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p01_r1p862553,1.862553,1.8525344308162957,26631,0.000422896951,928.7210724241039,-671.9420752927076,35.16433381508427,291.9433447129304,1,
cntcon_T400_xB0p050_strictref_eyy_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.963nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p01_r1p962553,1.962553,1.9542941915400547,31265,0.000494735207,1031.621038648378,-786.0860684130894,41.47142495554581,287.0064034482562,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.063nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p01_r2p062553,2.062553,2.056155475567626,36413,0.00057428039,1139.935815586384,-912.4756183524545,48.478327678658225,275.9385221519592,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.163nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p01_r2p162553,2.162553,2.155995383146725,41979,0.0006619252,1253.6702539355833,-1051.7346856679042,56.22145664679602,258.15703868092595,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.263nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p01_r2p262553,2.262553,2.2566774282268636,48139,0.000758062336,1372.829606552341,-1204.4872336710523,64.73717143207317,233.07953879821838,0,
