CV48,CV6,J_abs,J_delta,J_relative,M6_48h_nm6_per_nm3,M6_6h_nm6_per_nm3,N48_equivalent,N6_equivalent,PF_coarsening_compatible,R48_nm,R48_over_R6,R6_nm,Sv48_nm_inv,Sv6_nm_inv,beta_inventory_h_volume_nm3,both_endpoints_within_5percent,delta_kappa_W_mK,kappa48_W_mK,kappa6_W_mK,mathematical_combination,matrix_xAg,refinement_reason,relative_change,scan_grid
0.0,0.0,0.3420953220955146,0.032355109722782625,0.04480366063905223,86.08682640370132,43.676166862919544,5.643652951453894,11.123782300754574,True,24.7,1.2538071065989849,19.7,0.0029064225124134004,0.0036440932008431973,356237.61016735336,False,0.00012473843581872757,1.2961375107018964,1.2960127722660777,True,0.0062,minimum_J_abs,9.624784453367885e-05,local_refine
0.0,0.0,0.34209534567294886,0.03234929644088912,0.044798382051463574,88.19498269022333,46.7380931147519,5.508750691873599,10.395036244240815,True,24.9,1.2357320099255584,20.15,0.00288307775327755,0.00356271146682933,356237.61016735336,False,0.0001408983651671747,1.2961490147119719,1.2960081163468047,True,0.0062,minimum_J_abs,0.00010871719350364859,local_refine
0.0,0.0,0.3420953643280828,0.03240127274641991,0.04484557053992995,66.82260615896956,35.58764970358212,7.270655843005208,13.652044345756405,True,22.7,1.233695652173913,18.4,0.0031624949804674443,0.003901556307424511,356237.61016735336,False,-3.535372002927417e-06,1.2960463203010106,1.2960498556730136,True,0.0062,one_dimensional_extrema_neighborhood,-2.7278055604516594e-06,local_refine
0.0,0.15,0.3420953896164406,0.0324045564450334,0.04484855121959562,65.07188572394611,42.792211474878755,7.466268519951003,13.870819373786489,True,22.5,1.2569832402234637,17.9,0.003190606046960488,0.003835977381469477,356237.61016735336,False,-1.2656346806361185e-05,1.2960398485686437,1.29605250491545,True,0.0062,one_dimensional_extrema_neighborhood,-9.765304073994163e-06,local_refine
0.0,0.15,0.34209544680845766,0.03241386186005418,0.0448569975846622,59.18549972258498,41.37380252736177,8.208837877382173,14.346349615324222,True,21.8,1.2316384180790962,17.7,0.00329305669984454,0.003879321758661222,356237.61016735336,False,-3.850104923164288e-05,1.296021501978646,1.2960600030278777,True,0.0062,one_dimensional_extrema_neighborhood,-2.970622435820569e-05,local_refine
0.0,0.15,0.34209549638012426,0.032408992882367746,0.04485257816136207,62.50356105623784,42.07902274824046,7.773063865551719,14.105913046607922,True,22.2,1.247191011235955,17.8,0.0032337223448923873,0.0038575278161968314,356237.61016735336,False,-2.4978495673622092e-05,1.2960311471861947,1.2960561256818683,True,0.0062,one_dimensional_extrema_neighborhood,-1.927269597254567e-05,local_refine
0.0,0.0,0.34209551514050174,0.03235800052946536,0.04480628548355543,85.0454648600669,42.686065184008555,5.712758143117353,11.381798013478164,True,24.6,1.2583120204603582,19.55,0.002918237238073617,0.0036720529952230688,356237.61016735336,False,0.00011670302814281719,1.2961319082802603,1.2960152052521174,True,0.0062,minimum_J_abs,9.004757634777489e-05,local_refine
0.0,0.0,0.3420955246183625,0.032395913857857124,0.04484070603088213,69.50712832730885,36.17104227791541,6.9898467050272775,13.431854359673368,True,23.0,1.2432432432432432,18.5,0.003121245045939608,0.003880466813870864,356237.61016735336,False,1.1350752729066826e-05,1.296056998626613,1.296045647873884,True,0.0062,registered_coarse_grid,8.757988383887038e-06,coarse
0.0,0.0,0.3420955246183625,0.032395913857857124,0.04484070603088213,69.50712832730885,36.17104227791541,6.9898467050272775,13.431854359673368,True,23.0,1.2432432432432432,18.5,0.003121245045939608,0.003880466813870864,356237.61016735336,False,1.1350752729066826e-05,1.296056998626613,1.296045647873884,True,0.0062,one_dimensional_extrema_neighborhood,8.757988383887038e-06,local_refine
0.0,0.15,0.34209553338168247,0.03241895880015068,0.04486162377077144,54.431890820664464,40.676506045356525,8.925726528869774,14.592281729189368,True,21.2,1.2045454545454544,17.6,0.0033862564177646695,0.0039013633595627053,356237.61016735336,False,-5.2655632041931355e-05,1.2960114855779177,1.2960641412099596,True,0.0062,one_dimensional_extrema_neighborhood,-4.0627334996533364e-05,local_refine
