points_per_cell,radius_probe_m,probe_kind,number_cdf_eulerian,number_cdf_cohort,number_cdf_absolute_error,M3_cdf_eulerian,M3_cdf_cohort,M3_cdf_absolute_error
1,4.817837372189864e-10,independent_subcell_probe,2.194544478062567e-99,2.3313864313622972e-99,1.3684195329973007e-100,2.7694767402578705e-103,2.9451635716860893e-103,1.756868314282188e-104
1,4.819852151475402e-10,canonical_cell_edge,2.3313864313622972e-99,2.3313864313622972e-99,0.0,2.9451635716860883e-103,2.9451635716860893e-103,9.913835302014255e-119
1,4.821870305249859e-10,independent_subcell_probe,2.507532426380633e-99,2.3313864313622972e-99,1.7614599501833595e-100,3.171595571381134e-103,2.9451635716860893e-103,2.264319996950449e-104
1,4.823888459024317e-10,independent_subcell_probe,2.683678421399059e-99,2.3313864313622972e-99,3.5229199003676163e-100,3.3983120633419663e-103,2.9451635716860893e-103,4.5314849165587706e-104
1,4.825906612798774e-10,independent_subcell_probe,2.8598244164173952e-99,3.035970411435731e-99,1.7614599501833595e-100,3.625313285761937e-103,3.8525994769344286e-103,2.272861911724917e-104
1,4.827924766573231e-10,canonical_cell_edge,3.035970411435731e-99,3.035970411435731e-99,0.0,3.852599476934426e-103,3.8525994769344286e-103,2.4784588255035637e-118
1,4.82994630048843e-10,independent_subcell_probe,3.262677045751754e-99,3.035970411435731e-99,2.267066343160227e-100,4.145492880222913e-103,3.8525994769344286e-103,2.928934032884846e-104
1,4.831967834403629e-10,independent_subcell_probe,3.489383680067776e-99,3.035970411435731e-99,4.53413268632045e-100,4.4387542787948143e-103,3.8525994769344286e-103,5.861548018603857e-104
1,4.833989368318829e-10,independent_subcell_probe,3.7160903143837985e-99,3.942796948699821e-99,2.267066343160223e-100,4.732383980757345e-103,5.026382294346656e-103,2.939983135893117e-104
1,4.836010902234028e-10,canonical_cell_edge,3.942796948699821e-99,3.942796948699821e-99,0.0,5.026382294346653e-103,5.026382294346656e-103,2.9741505906042764e-118
1,4.838035821951259e-10,independent_subcell_probe,4.234535373354164e-99,3.942796948699821e-99,2.9173842465434334e-100,5.405190455103105e-103,5.026382294346656e-103,3.788081607564488e-104
1,4.840060741668491e-10,independent_subcell_probe,4.526273798008508e-99,3.942796948699821e-99,5.834768493086875e-100,5.784474555620938e-103,5.026382294346656e-103,7.580922612742812e-104
1,4.842085661385721e-10,independent_subcell_probe,4.818012222662703e-99,5.109750647317047e-99,2.9173842465434415e-100,6.164234994384695e-103,6.544472170046073e-103,3.802371756613787e-104
1,4.844110581102952e-10,canonical_cell_edge,5.109750647317047e-99,5.109750647317047e-99,0.0,6.544472170046068e-103,6.544472170046073e-103,4.956917651007127e-118
1,4.846138892292985e-10,independent_subcell_probe,5.485121878950891e-99,5.109750647317047e-99,3.753712316338435e-100,7.034326566847287e-103,6.544472170046073e-103,4.8985439680121365e-104
1,4.848167203483017e-10,independent_subcell_probe,5.860493110584735e-99,5.109750647317047e-99,7.507424632676878e-100,7.524796423421864e-103,6.544472170046073e-103,9.803242533757911e-104
1,4.85019551467305e-10,independent_subcell_probe,6.235864342218578e-99,6.611235573852423e-99,3.753712316338443e-100,8.015882255068724e-103,8.50758457730239e-103,4.9170232223366596e-104
1,4.852223825863083e-10,canonical_cell_edge,6.611235573852423e-99,6.611235573852423e-99,0.0,8.507584577302383e-103,8.50758457730239e-103,6.939684711409978e-118
1,4.854255534206186e-10,independent_subcell_probe,7.094145669674634e-99,6.611235573852423e-99,4.829100958222114e-100,9.140947509114063e-103,8.50758457730239e-103,6.333629318116731e-104
1,4.85628724254929e-10,independent_subcell_probe,7.577055765497091e-99,6.611235573852423e-99,9.658201916446688e-100,9.775106206788288e-103,8.50758457730239e-103,1.267521629485898e-103
1,4.858318950892393e-10,independent_subcell_probe,8.059965861319302e-99,8.542875957141514e-99,4.829100958222122e-100,1.0410061336586211e-102,1.104581356504866e-102,6.357522284624482e-104
1,4.860350659235496e-10,canonical_cell_edge,8.542875957141514e-99,8.542875957141514e-99,0.0,1.104581356504865e-102,1.104581356504866e-102,9.913835302014255e-118
1,4.862385770421452e-10,independent_subcell_probe,9.164044611896434e-99,8.542875957141514e-99,6.211686547549203e-100,1.1864610525526364e-102,1.104581356504866e-102,8.187969604777047e-104
1,4.864420881607408e-10,independent_subcell_probe,9.785213266651355e-99,8.542875957141514e-99,1.2423373095098406e-99,1.2684436233719736e-102,1.104581356504866e-102,1.638622668671077e-103
1,4.866455992793364e-10,independent_subcell_probe,1.0406381921406273e-98,1.1027550576161194e-98,6.211686547549203e-100,1.3505291550956387e-102,1.4327177338924722e-102,8.218857879683345e-104
1,4.86849110397932e-10,canonical_cell_edge,1.1027550576161194e-98,1.1027550576161194e-98,0.0,1.432717733892471e-102,1.4327177338924722e-102,1.1896602362417106e-117
1,4.87052962370744e-10,independent_subcell_probe,1.1826447460722774e-98,1.1027550576161194e-98,7.988968845615799e-100,1.5385547894741874e-102,1.4327177338924722e-102,1.0583705558171524e-103
1,4.872568143435561e-10,independent_subcell_probe,1.2625344345284354e-98,1.1027550576161194e-98,1.5977937691231598e-99,1.6445248201820983e-102,1.4327177338924722e-102,2.1180708628962614e-103
1,4.874606663163681e-10,independent_subcell_probe,1.3424241229845932e-98,1.4223138114407512e-98,7.988968845615799e-100,1.7506279373507647e-102,1.8568642523613543e-102,1.062363150105896e-103
1,4.876645182891802e-10,canonical_cell_edge,1.4223138114407512e-98,1.4223138114407512e-98,0.0,1.8568642523613527e-102,1.8568642523613543e-102,1.5862136483222808e-117
1,4.878687116870945e-10,independent_subcell_probe,1.5250467877884272e-98,1.4223138114407512e-98,1.02732976347676e-99,1.993648858506882e-102,1.8568642523613543e-102,1.367846061455275e-103
1,4.880729050850087e-10,independent_subcell_probe,1.627779764136103e-98,1.4223138114407512e-98,2.054659526953517e-99,2.1306053227050048e-102,1.8568642523613543e-102,2.7374107034365045e-103
1,4.88277098482923e-10,independent_subcell_probe,1.730512740483831e-98,1.833245716831507e-98,1.02732976347676e-99,2.267733788845424e-102,2.4050344008778236e-102,1.373006120323995e-103
1,4.884812918808373e-10,canonical_cell_edge,1.833245716831507e-98,1.833245716831507e-98,0.0,2.4050344008778216e-102,2.4050344008778236e-102,1.982767060402851e-117
1,4.886858272756957e-10,independent_subcell_probe,1.9653348108170932e-98,1.833245716831507e-98,1.3208909398558632e-99,2.5817905971674637e-102,2.4050344008778236e-102,1.7675619628964004e-103
1,4.888903626705541e-10,independent_subcell_probe,2.0974239048026792e-98,1.833245716831507e-98,2.641781879711723e-99,2.7587688723630148e-102,2.4050344008778236e-102,3.5373447148519116e-103
1,4.890948980654124e-10,independent_subcell_probe,2.2295129987882658e-98,2.3616020927738518e-98,1.32089093985586e-99,2.935969412401946e-102,3.1133924032995343e-102,1.7742299089758815e-103
1,4.892994334602708e-10,canonical_cell_edge,2.3616020927738518e-98,2.3616020927738518e-98,0.0,3.113392403299532e-102,3.1133924032995343e-102,2.379320472483421e-117
1,4.89504311424873e-10,independent_subcell_probe,2.5314115992896357e-98,2.3616020927738518e-98,1.6980950651578391e-99,3.341768169739779e-102,3.1133924032995343e-102,2.283757664402447e-103
1,4.897091893894751e-10,independent_subcell_probe,2.7012211058054193e-98,2.3616020927738518e-98,3.396190130315675e-99,3.5704308706208784e-102,3.1133924032995343e-102,4.570384673213441e-103
1,4.899140673540773e-10,independent_subcell_probe,2.8710306123212032e-98,3.040840118836987e-98,1.6980950651578391e-99,3.799380746181116e-102,4.028618036759379e-102,2.2923729057826315e-103
1,4.901189453186794e-10,canonical_cell_edge,3.040840118836987e-98,3.040840118836987e-98,0.0,4.028618036759377e-102,4.028618036759379e-102,2.379320472483421e-117
1,4.903241664267844e-10,independent_subcell_probe,3.2591105901520066e-98,3.040840118836987e-98,2.1827047131501943e-99,4.323646105486075e-102,4.028618036759379e-102,2.9502806872669576e-103
1,4.905293875348894e-10,independent_subcell_probe,3.477381061467136e-98,3.040840118836987e-98,4.365409426301487e-99,4.619044851519247e-102,4.028618036759379e-102,5.904268147598674e-103
1,4.907346086429944e-10,independent_subcell_probe,3.695651532782156e-98,3.913922004097176e-98,2.182704713150201e-99,4.914814585211335e-102,5.210955617045123e-102,2.961410318337886e-103
1,4.909398297510993e-10,canonical_cell_edge,3.913922004097176e-98,3.913922004097176e-98,0.0,5.210955617045121e-102,5.210955617045123e-102,2.379320472483421e-117
1,4.911453945774271e-10,independent_subcell_probe,4.1944433541649005e-98,3.913922004097176e-98,2.8052135006772454e-99,5.592034253541712e-102,5.210955617045123e-102,3.8107863649658893e-103
1,4.913509594037549e-10,independent_subcell_probe,4.4749647042326244e-98,3.913922004097176e-98,5.610427001354484e-99,5.973591682456499e-102,5.210955617045123e-102,7.626360654113759e-103
1,4.915565242300826e-10,independent_subcell_probe,4.755486054300208e-98,5.0360074043679325e-98,2.8052135006772454e-99,6.355628304662434e-102,6.7381445212006034e-102,3.8251621653816913e-103
1,4.917620890564103e-10,canonical_cell_edge,5.0360074043679325e-98,5.0360074043679325e-98,0.0,6.7381445212005995e-102,6.7381445212006034e-102,3.965534120805702e-117
1,4.919679981766435e-10,independent_subcell_probe,5.3964821153443414e-98,5.0360074043679325e-98,3.6047471097640895e-99,7.230301691411395e-102,6.7381445212006034e-102,4.921571702107911e-103
1,4.921739072968767e-10,independent_subcell_probe,5.7569568263207523e-98,5.0360074043679325e-98,7.2094942195281985e-99,7.723077214631528e-102,6.7381445212006034e-102,9.84932693430925e-103
1,4.923798164171098e-10,independent_subcell_probe,6.117431537297162e-98,6.477906248273571e-98,3.6047471097640895e-99,8.216471608582421e-102,8.710485391201961e-102,4.940137826195396e-103
1,4.92585725537343e-10,canonical_cell_edge,6.477906248273571e-98,6.477906248273571e-98,0.0,8.710485391201956e-102,8.710485391201961e-102,4.758640944966842e-117
1,4.927919795281282e-10,independent_subcell_probe,6.941056209476259e-98,6.477906248273571e-98,4.631499612026881e-99,9.346007960938096e-102,8.710485391201961e-102,6.355225697361354e-103
1,4.929982335189136e-10,independent_subcell_probe,7.40420617067918e-98,6.477906248273571e-98,9.262999224056088e-99,9.982329009935468e-102,8.710485391201961e-102,1.2718436187335074e-102
1,4.932044875096989e-10,independent_subcell_probe,7.867356131881866e-98,8.330506093084555e-98,4.631499612026881e-99,1.0619449206727027e-101,1.1257369220126347e-101,6.379200133993202e-103
1,4.934107415004842e-10,canonical_cell_edge,8.330506093084555e-98,8.330506093084555e-98,0.0,1.125736922012634e-101,1.1257369220126347e-101,6.344854593289123e-117
1,4.936173409394342e-10,independent_subcell_probe,8.925491630838527e-98,8.330506093084555e-98,5.949855377539724e-99,1.2077902288332045e-101,1.1257369220126347e-101,8.205330682056983e-103
1,4.938239403783843e-10,independent_subcell_probe,9.520477168592498e-98,8.330506093084555e-98,1.1899710755079436e-98,1.2899466285522843e-101,1.1257369220126347e-101,1.6420970653964963e-102
1,4.940305398173342e-10,independent_subcell_probe,1.0115462706346174e-97,1.0710448244100147e-97,5.949855377539724e-99,1.3722062074852508e-101,1.4545690519837053e-101,8.236284449845455e-103
1,4.942371392562843e-10,canonical_cell_edge,1.0710448244100147e-97,1.0710448244100147e-97,0.0,1.4545690519837044e-101,1.4545690519837053e-101,9.517281889933685e-117
1,4.944440847219791e-10,independent_subcell_probe,1.1474687135587557e-97,1.0710448244100147e-97,7.6423889148741e-99,1.5604942161168375e-101,1.4545690519837053e-101,1.0592516413313214e-102
1,4.946510301876738e-10,independent_subcell_probe,1.2238926027074586e-97,1.0710448244100147e-97,1.5284777829744392e-98,1.666552466076898e-101,1.4545690519837053e-101,2.1198341409319275e-102
1,4.948579756533685e-10,independent_subcell_probe,1.3003164918561615e-97,1.3767403810049027e-97,7.642388914874113e-99,1.7727439132912042e-101,1.879068669233677e-101,1.0632475594247295e-102
1,4.950649211190633e-10,canonical_cell_edge,1.3767403810049027e-97,1.3767403810049027e-97,0.0,1.8790686692336762e-101,1.879068669233677e-101,9.517281889933685e-117
1,4.952722131910519e-10,independent_subcell_probe,1.4748902688975604e-97,1.3767403810049027e-97,9.814988789265771e-99,2.015791219567933e-101,1.879068669233677e-101,1.3672255033425572e-102
1,4.954795052630404e-10,independent_subcell_probe,1.573040156790218e-97,1.3767403810049027e-97,1.9629977578531542e-98,2.1526855499870252e-101,1.879068669233677e-101,2.7361688075334807e-102
1,4.95686797335029e-10,independent_subcell_probe,1.6711900446828758e-97,1.7693399325755335e-97,9.814988789265771e-99,2.289751804315286e-101,2.426990126437256e-101,1.3723832212197017e-102
1,4.958940894070175e-10,canonical_cell_edge,1.7693399325755335e-97,1.7693399325755335e-97,0.0,2.4269901264372542e-101,2.426990126437256e-101,1.903456377986737e-116
1,4.961017286658195e-10,independent_subcell_probe,1.8953741382922946e-97,1.7693399325755335e-97,1.2603420571676116e-98,2.6034390868011146e-101,2.426990126437256e-101,1.764489603638584e-102
1,4.963093679246216e-10,independent_subcell_probe,2.0214083440091187e-97,1.7693399325755335e-97,2.520684114335852e-98,2.7801097400555773e-101,2.426990126437256e-101,3.531196136183211e-102
1,4.965170071834237e-10,independent_subcell_probe,2.1474425497259422e-97,2.2734767554427034e-97,1.2603420571676116e-98,2.9570022718147727e-101,3.134116867770596e-101,1.771145959558232e-102
1,4.967246464422257e-10,canonical_cell_edge,2.2734767554427034e-97,2.2734767554427034e-97,0.0,3.134116867770594e-101,3.134116867770596e-101,1.903456377986737e-116
1,4.969326334693332e-10,independent_subcell_probe,2.4352940729269966e-97,2.2734767554427034e-97,1.618173174842932e-98,3.361802698527643e-101,3.134116867770596e-101,2.2768583075704724e-102
1,4.971406204964408e-10,independent_subcell_probe,2.5971113904113706e-97,2.2734767554427034e-97,3.2363463496866724e-98,3.5897745968810297e-101,3.134116867770596e-101,4.556577291104338e-102
1,4.973486075235484e-10,independent_subcell_probe,2.7589287078957447e-97,2.920746025380038e-97,1.6181731748429347e-98,3.818032802343156e-101,4.0465775545266625e-101,2.285447521835068e-102
1,4.975565945506559e-10,canonical_cell_edge,2.920746025380038e-97,2.920746025380038e-97,0.0,4.0465775545266593e-101,4.0465775545266625e-101,3.1724272966445615e-116
1,4.977649299285349e-10,independent_subcell_probe,3.128476165406253e-97,2.920746025380038e-97,2.0773014002621467e-98,4.3403363327329776e-101,4.0465775545266625e-101,2.9375877820631512e-102
1,4.979732653064138e-10,independent_subcell_probe,3.3362063054323646e-97,2.920746025380038e-97,4.154602800523264e-98,4.634464193491499e-101,4.0465775545266625e-101,5.878866389648362e-102
1,4.981816006842928e-10,independent_subcell_probe,3.5439364454585787e-97,3.751666585484794e-97,2.077301400262152e-98,4.92896144581999e-101,5.2238283988651877e-101,2.9486695304519796e-102
1,4.983899360621719e-10,canonical_cell_edge,3.751666585484794e-97,3.751666585484794e-97,0.0,5.223828398865184e-101,5.2238283988651877e-101,3.806912755973474e-116
1,4.985986203742637e-10,independent_subcell_probe,4.0182984060717135e-97,3.751666585484794e-97,2.6663182058691963e-98,5.60277991554821e-101,5.2238283988651877e-101,3.7895151668302216e-102
1,4.988073046863556e-10,independent_subcell_probe,4.2849302266586337e-97,3.751666585484794e-97,5.332636411738398e-98,5.982207552107021e-101,5.2238283988651877e-101,7.583791532418336e-102
1,4.990159889984476e-10,independent_subcell_probe,4.5515620472456853e-97,4.818193867832605e-97,2.6663182058691963e-98,6.362111707177193e-101,6.742492779560671e-101,3.803810723834786e-102
1,4.992246733105394e-10,canonical_cell_edge,4.818193867832605e-97,4.818193867832605e-97,0.0,6.742492779560666e-101,6.742492779560671e-101,5.075883674631299e-116
1,4.99433707141263e-10,independent_subcell_probe,5.160379988396138e-97,4.818193867832605e-97,3.4218612056353346e-98,7.231273867542e-101,6.742492779560671e-101,4.887810879813287e-102
1,4.996427409719864e-10,independent_subcell_probe,5.502566108959502e-97,4.818193867832605e-97,6.843722411268975e-98,7.720669066776479e-101,6.742492779560671e-101,9.781762872158077e-102
1,4.998517748027099e-10,independent_subcell_probe,5.844752229523036e-97,6.18693835008657e-97,3.421861205635345e-98,8.2106788914345e-101,8.701303855900888e-101,4.906249644663882e-102
1,5.000608086334334e-10,canonical_cell_edge,6.18693835008657e-97,6.18693835008657e-97,0.0,8.701303855900881e-101,8.701303855900888e-101,6.344854593289123e-116
1,5.002701925681861e-10,independent_subcell_probe,6.626025522706279e-97,6.18693835008657e-97,4.390871726197088e-98,9.331655784170039e-101,8.701303855900888e-101,6.303519282691511e-102
1,5.004795765029387e-10,independent_subcell_probe,7.065112695325771e-97,6.18693835008657e-97,8.781743452392004e-98,9.962799695235014e-101,8.701303855900888e-101,1.2614958393341263e-101
1,5.006889604376912e-10,independent_subcell_probe,7.504199867945262e-97,7.943287040564971e-97,4.390871726197088e-98,1.0594736252190475e-100,1.1227466118408608e-100,6.327298662181336e-102
1,5.008983443724439e-10,canonical_cell_edge,7.943287040564971e-97,7.943287040564971e-97,0.0,1.1227466118408598e-100,1.1227466118408608e-100,1.0151767349262597e-115
1,5.011080789976036e-10,independent_subcell_probe,8.506635430619993e-97,7.943287040564971e-97,5.633483900550216e-98,1.2040277404798735e-100,1.1227466118408608e-100,8.12811286390127e-102
1,5.013178136227632e-10,independent_subcell_probe,9.069983820674736e-97,7.943287040564971e-97,1.1266967801097646e-97,1.285410991842118e-100,1.1227466118408608e-100,1.6266438000125727e-101
1,5.015275482479228e-10,independent_subcell_probe,9.63333221072948e-97,1.0196680600784501e-96,5.6334839005502057e-98,1.3668964514307503e-100,1.4484842047847158e-100,8.158775335396542e-102
1,5.017372828730825e-10,canonical_cell_edge,1.0196680600784501e-96,1.0196680600784501e-96,0.0,1.4484842047847145e-100,1.4484842047847158e-100,1.2689709186578246e-115
1,5.019473687760092e-10,independent_subcell_probe,1.0919352741640567e-96,1.0196680600784501e-96,7.226721408560656e-98,1.5532776969051328e-100,1.4484842047847158e-100,1.0479349212041708e-101
1,5.02157454678936e-10,independent_subcell_probe,1.1642024882496633e-96,1.0196680600784501e-96,1.4453442817121313e-97,1.6582028530043218e-100,1.4484842047847158e-100,2.09718648219606e-101
1,5.023675405818627e-10,independent_subcell_probe,1.2364697023352343e-96,1.3087369164208408e-96,7.226721408560656e-98,1.7632597833190367e-100,1.8684485981322867e-100,1.0518881481325005e-101
1,5.025776264847895e-10,canonical_cell_edge,1.3087369164208408e-96,1.3087369164208408e-96,0.0,1.8684485981322852e-100,1.8684485981322867e-100,1.5227651023893895e-115
1,5.027880642538272e-10,independent_subcell_probe,1.4014291860116281e-96,1.3087369164208408e-96,9.269226959078729e-98,2.0035366218772607e-100,1.8684485981322867e-100,1.35088023744974e-101
1,5.029985020228649e-10,independent_subcell_probe,1.4941214556024154e-96,1.3087369164208408e-96,1.8538453918157457e-97,2.1387943720654858e-100,1.8684485981322867e-100,2.7034577393319905e-101
1,5.032089397919025e-10,independent_subcell_probe,1.5868137251932031e-96,1.6795059947839904e-96,9.269226959078729e-98,2.2742219908018375e-100,2.4098196202507246e-100,1.3559762944888705e-101
1,5.034193775609402e-10,canonical_cell_edge,1.6795059947839904e-96,1.6795059947839904e-96,0.0,2.4098196202507225e-100,2.4098196202507246e-100,2.0303534698525194e-115
1,5.036301677854181e-10,independent_subcell_probe,1.7983791162881448e-96,1.6795059947839904e-96,1.1887312150415437e-97,2.5839350789721614e-100,2.4098196202507246e-100,1.741154587214368e-101
1,5.038409580098959e-10,independent_subcell_probe,1.917252237792299e-96,1.6795059947839904e-96,2.3774624300830874e-97,2.75826929874068e-100,2.4098196202507246e-100,3.484496784899552e-101
1,5.040517482343738e-10,independent_subcell_probe,2.0361253592964533e-96,2.154998480800608e-96,1.1887312150415458e-97,2.9328224627158013e-100,3.1075947541337415e-100,1.7477229141794016e-101
1,5.042625384588516e-10,canonical_cell_edge,2.154998480800608e-96,2.154998480800608e-96,0.0,3.107594754133739e-100,3.1075947541337415e-100,2.537941837315649e-115
1,5.044736817290859e-10,independent_subcell_probe,2.3074254329550183e-96,2.154998480800608e-96,1.524269521544104e-97,3.3319807569955904e-100,3.1075947541337415e-100,2.243860028618489e-101
1,5.046848249993201e-10,independent_subcell_probe,2.4598523851093534e-96,2.154998480800608e-96,3.0485390430874553e-97,3.556648681504565e-100,3.1075947541337415e-100,4.490539273708234e-101
1,5.048959682695543e-10,independent_subcell_probe,2.612279337263689e-96,2.7647062894180994e-96,1.524269521544104e-97,3.781598763702081e-100,4.0068312397283597e-100,2.252324760262786e-101
1,5.051071115397886e-10,canonical_cell_edge,2.7647062894180994e-96,2.7647062894180994e-96,0.0,4.0068312397283566e-100,4.0068312397283597e-100,3.045530204778779e-115
1,5.053186084470843e-10,independent_subcell_probe,2.9601302507321734e-96,2.7647062894180994e-96,1.9542396131407408e-97,4.295960563811979e-100,4.0068312397283597e-100,2.891293240836194e-101
1,5.055301053543799e-10,independent_subcell_probe,3.155554212046152e-96,2.7647062894180994e-96,3.9084792262805253e-97,4.585453153938235e-100,4.0068312397283597e-100,5.786219142098758e-101
1,5.057416022616754e-10,independent_subcell_probe,3.3509781733601308e-96,3.546402134674205e-96,1.9542396131407408e-97,4.875309314254859e-100,5.165529349036844e-100,2.9022003478198515e-101
1,5.059530991689711e-10,canonical_cell_edge,3.546402134674205e-96,3.546402134674205e-96,0.0,5.16552934903684e-100,5.165529349036844e-100,4.060706939705039e-115
1,5.061649503056233e-10,independent_subcell_probe,3.796916022308542e-96,3.546402134674205e-96,2.5051388763433754e-97,5.538029512272966e-100,5.165529349036844e-100,3.7250016323612215e-101
1,5.063768014422757e-10,independent_subcell_probe,4.047429909943002e-96,3.546402134674205e-96,5.010277752687973e-97,5.910997689816267e-100,5.165529349036844e-100,7.454683407794226e-101
1,5.065886525789281e-10,independent_subcell_probe,4.297943797577461e-96,4.548457685211798e-96,2.505138876343367e-97,6.284434273515441e-100,6.658339655383324e-100,3.7390538186788275e-101
1,5.068005037155803e-10,canonical_cell_edge,4.548457685211798e-96,4.548457685211798e-96,0.0,6.65833965538332e-100,6.658339655383324e-100,4.060706939705039e-115
1,5.070127096748767e-10,independent_subcell_probe,4.8695454440264085e-96,4.548457685211798e-96,3.2108775881461065e-97,7.138182189125814e-100,6.658339655383324e-100,4.7984253374249056e-101
1,5.07224915634173e-10,independent_subcell_probe,5.190633202840862e-96,4.548457685211798e-96,6.421755176290641e-97,7.618627603599448e-100,6.658339655383324e-100,9.602879482161245e-101
1,5.074371215934694e-10,independent_subcell_probe,5.511720961655473e-96,5.8328087204700825e-96,3.210877588146098e-97,8.099676403571833e-100,8.58132909402093e-100,4.816526904490972e-101
1,5.076493275527658e-10,canonical_cell_edge,5.8328087204700825e-96,5.8328087204700825e-96,0.0,8.581329094020924e-100,8.58132909402093e-100,6.091060409557558e-115
1,5.078618889289872e-10,independent_subcell_probe,6.244293370228061e-96,5.8328087204700825e-96,4.1148464975797836e-97,9.199358249949188e-100,8.58132909402093e-100,6.180291559282572e-101
1,5.080744503052086e-10,independent_subcell_probe,6.655778019986039e-96,5.8328087204700825e-96,8.229692995159567e-97,9.818163906173683e-100,8.58132909402093e-100,1.2368348121527526e-100
1,5.082870116814299e-10,independent_subcell_probe,7.067262669743818e-96,7.478747319501795e-96,4.114846497579767e-97,1.0437746712825507e-99,1.1058107320308922e-99,6.20360607483415e-101
1,5.084995730576513e-10,canonical_cell_edge,7.478747319501795e-96,7.478747319501795e-96,0.0,1.1058107320308914e-99,1.1058107320308922e-99,8.121413879410078e-115
1,5.087124904460741e-10,independent_subcell_probe,8.006003253729373e-96,7.478747319501795e-96,5.272559342275778e-97,1.1854004807460715e-99,1.1058107320308922e-99,7.958974871517934e-101
1,5.089254078344969e-10,independent_subcell_probe,8.533259187956951e-96,7.478747319501795e-96,1.0545118684551565e-96,1.2650902271116284e-99,1.1058107320308922e-99,1.592794950807362e-100
1,5.091383252229197e-10,independent_subcell_probe,9.06051512218453e-96,9.587771056412109e-96,5.272559342275787e-97,1.3448800548514324e-99,1.4247700477244156e-99,7.988999287298313e-101
1,5.093512426113426e-10,canonical_cell_edge,9.587771056412109e-96,9.587771056412109e-96,0.0,1.4247700477244146e-99,1.4247700477244156e-99,1.0151767349262597e-114
1,5.095645166082401e-10,independent_subcell_probe,1.026327402492128e-95,9.587771056412109e-96,6.755029685091719e-97,1.5272510233216977e-99,1.4247700477244156e-99,1.0248097559728218e-100
1,5.097777906051377e-10,independent_subcell_probe,1.0938776993430454e-95,9.587771056412109e-96,1.3510059370183454e-96,1.629860757420339e-99,1.4247700477244156e-99,2.0509070969592352e-100
1,5.099910646020352e-10,independent_subcell_probe,1.1614279961939624e-95,1.2289782930448798e-95,6.755029685091735e-97,1.732599357824471e-99,1.8354669323833755e-99,1.0286757455890444e-100
1,5.102043385989328e-10,canonical_cell_edge,1.2289782930448798e-95,1.2289782930448798e-95,0.0,1.8354669323833747e-99,1.8354669323833755e-99,8.121413879410078e-115
1,5.104179698015772e-10,independent_subcell_probe,1.3155091480856135e-95,1.2289782930448798e-95,8.653085504073373e-97,1.9674041486076667e-99,1.8354669323833755e-99,1.319372162242912e-100
1,5.106316010042217e-10,independent_subcell_probe,1.4020400031263892e-95,1.2289782930448798e-95,1.7306171008150938e-96,2.0995071325575366e-99,1.8354669323833755e-99,2.6404020017416114e-100
1,5.108452322068661e-10,independent_subcell_probe,1.488570858167123e-95,1.5751017132078568e-95,8.653085504073373e-97,2.2317760230232856e-99,2.3642109588535135e-99,1.3243493583022788e-100
1,5.110588634095105e-10,canonical_cell_edge,1.5751017132078568e-95,1.5751017132078568e-95,0.0,2.3642109588535123e-99,2.3642109588535135e-99,1.2182120819115116e-114
1,5.11272852416174e-10,independent_subcell_probe,1.685930524761974e-95,1.5751017132078568e-95,1.1082881155411723e-96,2.534046793448249e-99,2.3642109588535135e-99,1.698358345947356e-100
1,5.114868414228377e-10,independent_subcell_probe,1.7967593363161445e-95,1.5751017132078568e-95,2.216576231082877e-96,2.704096012111763e-99,2.3642109588535135e-99,3.3988505325824934e-100
1,5.117008304295013e-10,independent_subcell_probe,1.907588147870315e-95,2.0184169594244322e-95,1.1082881155411723e-96,2.874358793501612e-99,3.044835316350102e-99,1.704765228484899e-100
1,5.119148194361649e-10,canonical_cell_edge,2.0184169594244322e-95,2.0184169594244322e-95,0.0,3.0448353163501e-99,3.044835316350102e-99,1.6242827758820155e-114
1,5.121291668461221e-10,independent_subcell_probe,2.160346339242298e-95,2.0184169594244322e-95,1.4192937981786587e-96,3.2634248133621053e-99,3.044835316350102e-99,2.1858949701200344e-100
1,5.123435142560794e-10,independent_subcell_probe,2.302275719060164e-95,2.0184169594244322e-95,2.8385875963573173e-96,3.4822889492120054e-99,3.044835316350102e-99,4.3745363286190357e-100
1,5.125578616660367e-10,independent_subcell_probe,2.44420509887803e-95,2.586134478695896e-95,1.4192937981786587e-96,3.7014279538435346e-99,3.920842057296599e-99,2.1941410345306443e-100
1,5.12772209075994e-10,canonical_cell_edge,2.586134478695896e-95,2.586134478695896e-95,0.0,3.9208420572965966e-99,3.920842057296599e-99,2.4364241638230233e-114
1,5.12986915489523e-10,independent_subcell_probe,2.7678658407967056e-95,2.586134478695896e-95,1.8173136210080964e-96,4.202140416857811e-99,3.920842057296599e-99,2.8129835956121166e-100
1,5.132016219030521e-10,independent_subcell_probe,2.9495972028975153e-95,2.586134478695896e-95,3.634627242016193e-96,4.4837922035306925e-99,3.920842057296599e-99,5.629501462340934e-100
1,5.13416328316581e-10,independent_subcell_probe,3.131328564998237e-95,3.313059927099047e-95,1.8173136210080964e-96,4.765797713224989e-99,5.0481572419746815e-99,2.8235952874969227e-100
1,5.136310347301101e-10,canonical_cell_edge,3.313059927099047e-95,3.313059927099047e-95,0.0,5.048157241974678e-99,5.0481572419746815e-99,3.248565551764031e-114
